sample_id,country,R0,gen_time,p_det,false_positive_rate,icu_detection_time,icu_local_cases,hariss_detection_time,hariss_local_cases,aww_detection_time,aww_local_cases,earliest_detection_time,earliest_surveillance_type,total_latent,total_infectious,total_detectable
348,Switzerland,1.5,6.0,0.08,0.04,62.26181129637556,666.0,57.50000001421951,401.0,71.0,1830.0,57.50000001421951,HARISS,95.0,57.0,174.0
349,Switzerland,1.5,6.0,0.08,0.04,83.25057645178329,1786.0,82.50000064288604,1628.0,80.0,1264.0,80.0,AWW,96.0,58.0,178.0
350,Switzerland,1.5,6.0,0.08,0.04,83.43738686130976,2850.0,68.50000039120523,566.0,73.0,930.0,68.50000039120523,HARISS,95.0,51.0,181.0
351,Switzerland,1.5,6.0,0.08,0.04,83.19170900122691,1937.0,78.50000004277884,1172.0,62.0,217.0,62.0,AWW,93.0,45.0,165.0
352,Switzerland,1.5,6.0,0.08,0.04,92.35308212244456,1976.0,71.50000053097759,292.0,77.0,570.0,71.50000053097759,HARISS,95.0,56.0,198.0
353,Switzerland,1.5,6.0,0.08,0.04,68.52756526695694,1505.0,61.500000634448696,741.0,74.0,2541.0,61.500000634448696,HARISS,103.0,56.0,188.0
354,Switzerland,1.5,6.0,0.08,0.04,57.73269903467925,594.0,43.500000332887986,164.0,76.0,3632.0,43.500000332887986,HARISS,87.0,65.0,196.0
355,Switzerland,1.5,6.0,0.08,0.04,45.16413195214089,42.0,64.50000096455047,418.0,80.0,2308.0,45.16413195214089,ICU,97.0,57.0,188.0
356,Switzerland,1.5,6.0,0.08,0.04,82.36841265982807,928.0,57.50000002288847,83.0,82.0,895.0,57.50000002288847,HARISS,93.0,54.0,176.0
357,Switzerland,1.5,6.0,0.08,0.04,54.66174202029117,1145.0,43.50000003231468,361.0,57.0,1488.0,43.50000003231468,HARISS,106.0,50.0,190.0
358,Switzerland,1.5,6.0,0.08,0.04,95.39246538217037,1575.0,82.50000088237877,870.0,74.0,347.0,74.0,AWW,107.0,54.0,206.0
359,Switzerland,1.5,6.0,0.08,0.04,73.32681169054177,635.0,68.5000005216445,359.0,27.0,0.0,27.0,AWW,90.0,61.0,170.0
360,Switzerland,1.5,6.0,0.08,0.04,95.05995858142558,3302.0,71.50000038233999,651.0,75.0,937.0,71.50000038233999,HARISS,97.0,67.0,193.0
361,Switzerland,1.5,6.0,0.08,0.04,79.24714201304252,1051.0,78.50000010242728,966.0,79.0,1021.0,78.50000010242728,HARISS,106.0,65.0,175.0
362,Switzerland,1.5,6.0,0.08,0.04,48.53424381452834,26.0,78.50000073679847,330.0,78.0,311.0,48.53424381452834,ICU,90.0,64.0,189.0
363,Switzerland,1.5,6.0,0.08,0.04,80.53466183333265,2569.0,75.50000087747574,1586.0,61.0,426.0,61.0,AWW,89.0,71.0,212.0
364,Switzerland,1.5,6.0,0.08,0.04,65.61230065234608,163.0,68.50000006263039,203.0,28.0,0.0,28.0,AWW,114.0,68.0,184.0
365,Switzerland,1.5,6.0,0.08,0.04,82.19046462722397,1227.0,71.50000009431734,411.0,16.0,0.0,16.0,AWW,91.0,56.0,198.0
366,Switzerland,1.5,6.0,0.08,0.04,77.01032032820537,1816.0,61.500000011912434,405.0,68.0,771.0,61.500000011912434,HARISS,89.0,69.0,189.0
367,Switzerland,1.5,6.0,0.08,0.04,87.87567260674216,2540.0,40.50000018824973,22.0,64.0,222.0,40.50000018824973,HARISS,104.0,61.0,176.0
368,Switzerland,1.5,6.0,0.08,0.04,61.83803499075012,787.0,47.500000688968306,131.0,66.0,1375.0,47.500000688968306,HARISS,95.0,60.0,194.0
369,Switzerland,1.5,6.0,0.08,0.04,72.14860863589956,713.0,61.50000028582404,194.0,84.0,2416.0,61.50000028582404,HARISS,87.0,64.0,164.0
370,Switzerland,1.5,6.0,0.08,0.04,57.507376544564856,52.0,75.50000083013036,408.0,89.0,1612.0,57.507376544564856,ICU,102.0,70.0,206.0
371,Switzerland,1.5,6.0,0.08,0.04,83.08195132205199,715.0,57.50000024158323,35.0,82.0,655.0,57.50000024158323,HARISS,106.0,66.0,180.0
372,Switzerland,1.5,6.0,0.08,0.04,62.33163470498161,643.0,54.500000485078814,278.0,74.0,2286.0,54.500000485078814,HARISS,98.0,57.0,180.0
373,Switzerland,1.5,6.0,0.08,0.04,92.1351888670939,1289.0,61.500000853795996,97.0,71.0,263.0,61.500000853795996,HARISS,85.0,53.0,185.0
374,Switzerland,1.5,6.0,0.08,0.04,94.22522592742435,1559.0,Inf,NaN,49.0,14.0,49.0,AWW,89.0,64.0,201.0
375,Switzerland,1.5,6.0,0.08,0.04,48.48553824191842,148.0,61.50000056297857,565.0,Inf,NaN,48.48553824191842,ICU,96.0,75.0,167.0
376,Switzerland,1.5,6.0,0.08,0.04,91.5818180023136,2092.0,82.50000037629238,1118.0,83.0,1203.0,82.50000037629238,HARISS,90.0,57.0,191.0
377,Switzerland,1.5,6.0,0.08,0.04,68.31968943341128,941.0,68.50000021516833,958.0,75.0,1884.0,68.31968943341128,ICU,104.0,56.0,203.0
378,Switzerland,1.5,6.0,0.08,0.04,59.15801957879445,400.0,64.50000020198128,700.0,73.0,1782.0,59.15801957879445,ICU,112.0,58.0,166.0
379,Switzerland,1.5,6.0,0.08,0.04,96.36003888754237,1253.0,68.50000039625289,122.0,65.0,85.0,65.0,AWW,76.0,55.0,171.0
380,Switzerland,1.5,6.0,0.08,0.04,96.63094352041348,1558.0,71.50000099658689,393.0,37.0,1.0,37.0,AWW,91.0,57.0,181.0
381,Switzerland,1.5,6.0,0.08,0.04,52.08610828648053,1643.0,36.500000240604116,299.0,63.0,4690.0,36.500000240604116,HARISS,91.0,74.0,198.0
382,Switzerland,1.5,6.0,0.08,0.04,72.83745700702316,462.0,82.50000055196412,1382.0,78.0,868.0,72.83745700702316,ICU,85.0,58.0,192.0
383,Switzerland,1.5,6.0,0.08,0.04,88.1619087092775,2450.0,71.50000042675649,504.0,51.0,81.0,51.0,AWW,96.0,67.0,190.0
384,Switzerland,1.5,6.0,0.08,0.04,68.02541508696147,312.0,78.50000063937486,960.0,76.0,766.0,68.02541508696147,ICU,99.0,43.0,168.0
385,Switzerland,1.5,6.0,0.08,0.04,85.49215087703966,3131.0,68.50000082595464,527.0,42.0,42.0,42.0,AWW,91.0,65.0,186.0
386,Switzerland,1.5,6.0,0.08,0.04,89.29583864616,4139.0,75.50000063360417,1138.0,73.0,884.0,73.0,AWW,88.0,60.0,188.0
387,Switzerland,1.5,6.0,0.08,0.04,90.28818156831089,3202.0,71.50000044770907,675.0,59.0,174.0,59.0,AWW,90.0,52.0,180.0
388,Switzerland,1.5,6.0,0.08,0.04,77.51543832847902,818.0,78.50000059976026,909.0,56.0,133.0,56.0,AWW,102.0,65.0,171.0
389,Switzerland,1.5,6.0,0.08,0.04,73.98214365184123,1104.0,33.500000829578255,33.0,60.0,256.0,33.500000829578255,HARISS,110.0,54.0,170.0
390,Switzerland,1.5,6.0,0.08,0.04,89.62998637029973,2670.0,47.50000011205503,39.0,55.0,93.0,47.50000011205503,HARISS,94.0,53.0,198.0
391,Switzerland,1.5,6.0,0.08,0.04,88.37794533152582,1728.0,71.50000059742297,324.0,39.0,4.0,39.0,AWW,92.0,53.0,202.0
392,Switzerland,1.5,6.0,0.08,0.04,86.84466340927926,5328.0,64.50000073824006,516.0,69.0,805.0,64.50000073824006,HARISS,96.0,58.0,204.0
393,Switzerland,1.5,6.0,0.08,0.04,47.29452254972121,20.0,61.50000026590205,197.0,79.0,1050.0,47.29452254972121,ICU,78.0,63.0,169.0
394,Switzerland,1.5,6.0,0.08,0.04,84.02904414546009,3164.0,57.500000388866184,206.0,39.0,14.0,39.0,AWW,94.0,63.0,186.0
395,Switzerland,1.5,6.0,0.08,0.04,64.68942737295345,559.0,64.50000090950046,538.0,76.0,1814.0,64.50000090950046,HARISS,110.0,67.0,185.0
396,Switzerland,1.5,6.0,0.08,0.04,66.71034328638854,677.0,61.50000087142352,391.0,43.0,31.0,43.0,AWW,102.0,70.0,194.0
397,Switzerland,1.5,6.0,0.08,0.04,80.51030821544867,624.0,64.50000052964226,106.0,63.0,87.0,63.0,AWW,89.0,59.0,184.0
398,Switzerland,1.5,6.0,0.08,0.04,67.36088490741223,780.0,64.500000622324,586.0,75.0,1733.0,64.500000622324,HARISS,86.0,56.0,163.0
399,Switzerland,1.5,6.0,0.08,0.04,57.604354747153565,210.0,54.50000001192787,158.0,80.0,804.0,54.50000001192787,HARISS,92.0,73.0,165.0
400,Switzerland,1.5,6.0,0.08,0.04,17.435354759906197,1.0,36.500000217083915,11.0,4.0,0.0,4.0,AWW,118.0,55.0,183.0
401,Switzerland,1.5,6.0,0.08,0.04,83.50631573639029,4739.0,75.50000026866645,2017.0,43.0,37.0,43.0,AWW,99.0,58.0,200.0
402,Switzerland,1.5,6.0,0.08,0.04,94.18761382941857,2155.0,78.50000045675309,810.0,76.0,645.0,76.0,AWW,105.0,56.0,182.0
403,Switzerland,1.5,6.0,0.08,0.04,69.39467012880505,702.0,68.50000086492557,669.0,66.0,538.0,66.0,AWW,92.0,45.0,203.0
404,Switzerland,1.5,6.0,0.08,0.04,70.94357274685358,1632.0,54.50000038011115,309.0,56.0,337.0,54.50000038011115,HARISS,102.0,41.0,184.0
405,Switzerland,1.5,6.0,0.08,0.04,80.21990742678683,2303.0,71.50000024296226,976.0,78.0,1855.0,71.50000024296226,HARISS,112.0,49.0,180.0
406,Switzerland,1.5,6.0,0.08,0.04,62.092364900489066,389.0,54.50000087037245,172.0,80.0,2635.0,54.50000087037245,HARISS,102.0,53.0,185.0
407,Switzerland,1.5,6.0,0.08,0.04,81.94847429215022,1445.0,64.50000009960957,198.0,Inf,NaN,64.50000009960957,HARISS,89.0,50.0,190.0
408,Switzerland,1.5,6.0,0.08,0.04,86.84360204722286,1196.0,75.50000056583264,366.0,84.0,865.0,75.50000056583264,HARISS,87.0,53.0,177.0
409,Switzerland,1.5,6.0,0.08,0.04,87.87919086410811,2933.0,61.50000034506872,232.0,76.0,1032.0,61.50000034506872,HARISS,99.0,76.0,182.0
410,Switzerland,1.5,6.0,0.08,0.04,47.66713719691659,27.0,64.50000089493892,106.0,86.0,1139.0,47.66713719691659,ICU,79.0,66.0,177.0
411,Switzerland,1.5,6.0,0.08,0.04,65.63663227954123,256.0,75.50000016381327,673.0,61.0,147.0,61.0,AWW,93.0,45.0,199.0
412,Switzerland,1.5,6.0,0.08,0.04,39.84906563703726,21.0,64.50000011437686,647.0,38.0,20.0,38.0,AWW,102.0,55.0,201.0
413,Switzerland,1.5,6.0,0.08,0.04,68.05638681435778,675.0,75.5000005367801,1542.0,90.0,5938.0,68.05638681435778,ICU,95.0,69.0,183.0
414,Switzerland,1.5,6.0,0.08,0.04,51.03124818981843,21.0,85.50000002656425,2078.0,54.0,41.0,51.03124818981843,ICU,83.0,62.0,170.0
415,Switzerland,1.5,6.0,0.08,0.04,87.57138723898782,2718.0,64.50000093552116,262.0,87.0,2580.0,64.50000093552116,HARISS,93.0,70.0,179.0
416,Switzerland,1.5,6.0,0.08,0.04,93.28486876197695,3130.0,71.50000026444397,575.0,77.0,1020.0,71.50000026444397,HARISS,99.0,62.0,197.0
417,Switzerland,1.5,6.0,0.08,0.04,78.24354363571788,342.0,64.5000009402339,84.0,65.0,86.0,64.5000009402339,HARISS,111.0,67.0,171.0
418,Switzerland,1.5,6.0,0.08,0.04,93.13572325469576,1999.0,82.50000021842396,1145.0,72.0,362.0,72.0,AWW,96.0,54.0,189.0
419,Switzerland,1.5,6.0,0.08,0.04,37.62753210566742,24.0,64.50000034676617,288.0,70.0,448.0,37.62753210566742,ICU,109.0,52.0,201.0
420,Switzerland,1.5,6.0,0.08,0.04,58.96647599087964,695.0,50.50000075037604,330.0,73.0,2462.0,50.50000075037604,HARISS,99.0,64.0,191.0
421,Switzerland,1.5,6.0,0.08,0.04,95.8892850160565,7183.0,54.50000022969744,181.0,76.0,2219.0,54.50000022969744,HARISS,99.0,48.0,180.0
422,Switzerland,1.5,6.0,0.08,0.04,93.40279676401397,3612.0,68.5000006453829,454.0,90.0,3612.0,68.5000006453829,HARISS,92.0,57.0,200.0
423,Switzerland,1.5,6.0,0.08,0.04,46.64665976486856,980.0,29.500000552208895,212.0,82.0,29002.0,29.500000552208895,HARISS,101.0,58.0,172.0
424,Switzerland,1.5,6.0,0.08,0.04,68.6786511570167,1173.0,61.50000046685144,546.0,82.0,4472.0,61.50000046685144,HARISS,94.0,52.0,195.0
425,Switzerland,1.5,6.0,0.08,0.04,91.07350176607892,2024.0,57.50000007979493,241.0,56.0,221.0,56.0,AWW,88.0,58.0,185.0
426,Switzerland,1.5,6.0,0.08,0.04,58.47335816490624,257.0,47.500000230924826,139.0,84.0,1530.0,47.500000230924826,HARISS,88.0,47.0,189.0
427,Switzerland,1.5,6.0,0.08,0.04,83.84593852194287,1386.0,57.50000014928045,93.0,52.0,52.0,52.0,AWW,78.0,49.0,186.0
428,Switzerland,1.5,6.0,0.08,0.04,78.10493885679385,1312.0,54.50000080694674,125.0,72.0,694.0,54.50000080694674,HARISS,90.0,65.0,176.0
429,Switzerland,1.5,6.0,0.08,0.04,87.45695293817738,1627.0,64.50000060907355,171.0,56.0,83.0,56.0,AWW,99.0,57.0,186.0
430,Switzerland,1.5,6.0,0.08,0.04,75.04755948181896,712.0,75.5000008487945,743.0,76.0,783.0,75.04755948181896,ICU,100.0,60.0,173.0
431,Switzerland,1.5,6.0,0.08,0.04,92.58378810828384,4168.0,64.50000095697291,379.0,70.0,684.0,64.50000095697291,HARISS,93.0,63.0,172.0
432,Switzerland,1.5,6.0,0.08,0.04,51.428112435972544,472.0,8.500000864723546,2.0,6.0,2.0,6.0,AWW,91.0,55.0,176.0
433,Switzerland,1.5,6.0,0.08,0.04,71.98329966096996,1709.0,43.50000095936252,95.0,63.0,676.0,43.50000095936252,HARISS,83.0,56.0,175.0
434,Switzerland,1.5,6.0,0.08,0.04,55.347153605632826,62.0,71.50000028676907,430.0,45.0,17.0,45.0,AWW,97.0,61.0,200.0
435,Switzerland,1.5,6.0,0.08,0.04,59.745417612554256,452.0,71.50000026138824,1660.0,75.0,2490.0,59.745417612554256,ICU,95.0,59.0,174.0
436,Switzerland,1.5,6.0,0.08,0.04,74.59481241364671,2327.0,64.50000095066255,902.0,79.0,3764.0,64.50000095066255,HARISS,103.0,63.0,183.0
437,Switzerland,1.5,6.0,0.08,0.04,41.35296349152633,238.0,36.50000063713831,143.0,87.0,26230.0,36.50000063713831,HARISS,102.0,66.0,185.0
438,Switzerland,1.5,6.0,0.08,0.04,89.98787722793656,830.0,Inf,NaN,65.0,80.0,65.0,AWW,94.0,56.0,202.0
439,Switzerland,1.5,6.0,0.08,0.04,54.218085196630796,403.0,61.50000046871481,842.0,14.0,2.0,14.0,AWW,91.0,64.0,177.0
440,Switzerland,1.5,6.0,0.08,0.04,79.05181547474074,4114.0,54.50000051869361,336.0,75.0,2720.0,54.50000051869361,HARISS,110.0,58.0,203.0
441,Switzerland,1.5,6.0,0.08,0.04,70.3118459633417,694.0,64.50000040464795,392.0,84.0,2527.0,64.50000040464795,HARISS,77.0,56.0,211.0
442,Switzerland,1.5,6.0,0.08,0.04,69.67168145318159,835.0,68.500000102721,744.0,75.0,1508.0,68.500000102721,HARISS,88.0,46.0,183.0
443,Switzerland,1.5,6.0,0.08,0.04,68.65352895261455,471.0,71.50000013036835,597.0,76.0,897.0,68.65352895261455,ICU,93.0,71.0,181.0
444,Switzerland,1.5,6.0,0.08,0.04,26.010929915753014,0.0,64.50000078886612,343.0,65.0,369.0,26.010929915753014,ICU,97.0,68.0,211.0
445,Switzerland,1.5,6.0,0.08,0.04,46.324514619708204,31.0,54.50000007520224,97.0,74.0,814.0,46.324514619708204,ICU,103.0,60.0,216.0
446,Switzerland,1.5,6.0,0.08,0.04,84.32584846197364,1069.0,Inf,NaN,75.0,381.0,75.0,AWW,99.0,57.0,203.0
447,Switzerland,1.5,6.0,0.08,0.04,68.72746068254676,298.0,64.50000063960202,209.0,60.0,130.0,60.0,AWW,102.0,49.0,163.0
448,Switzerland,1.5,6.0,0.08,0.04,56.56298595248151,188.0,61.50000061267864,330.0,75.0,1492.0,56.56298595248151,ICU,96.0,63.0,175.0
449,Switzerland,1.5,6.0,0.08,0.04,37.91067779525006,1.0,71.50000036775545,235.0,40.0,1.0,37.91067779525006,ICU,96.0,50.0,182.0
450,Switzerland,1.5,6.0,0.08,0.04,89.52972726802784,2802.0,85.50000024891004,2122.0,81.0,1382.0,81.0,AWW,97.0,58.0,187.0
451,Switzerland,1.5,6.0,0.08,0.04,63.18016221951549,339.0,68.50000018016436,608.0,81.0,2404.0,63.18016221951549,ICU,93.0,59.0,169.0
452,Switzerland,1.5,6.0,0.08,0.04,81.32032770171149,694.0,61.50000009217825,91.0,63.0,111.0,61.50000009217825,HARISS,82.0,51.0,181.0
453,Switzerland,1.5,6.0,0.08,0.04,43.304214817875746,74.0,36.50000027793494,46.0,75.0,1164.0,36.50000027793494,HARISS,93.0,48.0,188.0
454,Switzerland,1.5,6.0,0.08,0.04,88.16046634350482,2240.0,82.50000057412232,1273.0,59.0,133.0,59.0,AWW,104.0,56.0,195.0
455,Switzerland,1.5,6.0,0.08,0.04,73.39498113493246,378.0,68.50000026166683,224.0,61.0,79.0,61.0,AWW,78.0,61.0,185.0
456,Switzerland,1.5,6.0,0.08,0.04,63.74839146111005,309.0,71.50000059737027,712.0,70.0,616.0,63.74839146111005,ICU,99.0,56.0,184.0
457,Switzerland,1.5,6.0,0.08,0.04,76.87126853653096,4544.0,64.50000088799233,1251.0,69.0,2058.0,64.50000088799233,HARISS,94.0,70.0,171.0
458,Switzerland,1.5,6.0,0.08,0.04,89.80586287116151,3832.0,68.50000043772985,465.0,85.0,2760.0,68.50000043772985,HARISS,122.0,64.0,195.0
459,Switzerland,1.5,6.0,0.08,0.04,94.14733258804753,1828.0,78.5000005330011,633.0,13.0,0.0,13.0,AWW,113.0,66.0,190.0
460,Switzerland,1.5,6.0,0.08,0.04,45.04343998405088,699.0,47.50000017139175,928.0,66.0,6510.0,45.04343998405088,ICU,96.0,52.0,171.0
461,Switzerland,1.5,6.0,0.08,0.04,85.58765964582207,1585.0,82.50000007242804,1199.0,70.0,400.0,70.0,AWW,113.0,57.0,195.0
462,Switzerland,1.5,6.0,0.08,0.04,71.80103215810901,680.0,78.5000000789646,1338.0,81.0,1680.0,71.80103215810901,ICU,106.0,56.0,183.0
463,Switzerland,1.5,6.0,0.08,0.04,68.74518477783461,286.0,68.50000020586648,278.0,75.0,581.0,68.50000020586648,HARISS,86.0,51.0,167.0
464,Switzerland,1.5,6.0,0.08,0.04,78.4867871774217,882.0,78.50000054379223,882.0,76.0,687.0,76.0,AWW,119.0,58.0,209.0
465,Switzerland,1.5,6.0,0.08,0.04,31.511924746495026,93.0,47.50000059579402,609.0,81.0,14669.0,31.511924746495026,ICU,91.0,60.0,174.0
466,Switzerland,1.5,6.0,0.08,0.04,64.50631119422445,1397.0,54.500000492870385,451.0,51.0,315.0,51.0,AWW,104.0,62.0,151.0
467,Switzerland,1.5,6.0,0.08,0.04,92.88989286642531,1034.0,75.50000027454239,207.0,78.0,306.0,75.50000027454239,HARISS,88.0,69.0,195.0
468,Switzerland,1.5,6.0,0.08,0.04,89.90020027100786,3811.0,75.50000074968851,1045.0,15.0,0.0,15.0,AWW,95.0,57.0,196.0
469,Switzerland,1.5,6.0,0.08,0.04,69.72940804754688,2010.0,54.50000077172456,742.0,78.0,4078.0,54.50000077172456,HARISS,102.0,48.0,171.0
470,Switzerland,1.5,6.0,0.08,0.04,38.2923838904445,22.0,82.50000027540362,2288.0,38.0,22.0,38.0,AWW,86.0,57.0,177.0
471,Switzerland,1.5,6.0,0.08,0.04,56.97705545707079,241.0,50.50000073673731,127.0,75.0,1472.0,50.50000073673731,HARISS,91.0,49.0,203.0
472,Switzerland,1.5,6.0,0.08,0.04,97.12047676002936,2277.0,64.50000014634874,149.0,46.0,9.0,46.0,AWW,109.0,65.0,180.0
473,Switzerland,1.5,6.0,0.08,0.04,96.15738793116341,2093.0,29.50000085686648,13.0,69.0,314.0,29.50000085686648,HARISS,87.0,60.0,179.0
474,Switzerland,1.5,6.0,0.08,0.04,73.68714319683217,650.0,57.50000085132468,113.0,86.0,2096.0,57.50000085132468,HARISS,100.0,51.0,180.0
475,Switzerland,1.5,6.0,0.08,0.04,79.32145834627845,978.0,78.50000035758744,876.0,81.0,1155.0,78.50000035758744,HARISS,91.0,56.0,185.0
476,Switzerland,1.5,6.0,0.08,0.04,38.143703551577396,11.0,64.50000084962163,114.0,44.0,11.0,38.143703551577396,ICU,86.0,62.0,184.0
477,Switzerland,1.5,6.0,0.08,0.04,71.13509936483634,1391.0,68.50000067040595,1086.0,75.0,2120.0,68.50000067040595,HARISS,96.0,65.0,166.0
478,Switzerland,1.5,6.0,0.08,0.04,93.76759022427919,2564.0,Inf,NaN,69.0,302.0,69.0,AWW,98.0,59.0,202.0
479,Switzerland,1.5,6.0,0.08,0.04,52.221958360869955,726.0,54.50000045196231,876.0,82.0,12684.0,52.221958360869955,ICU,115.0,84.0,173.0
480,Switzerland,1.5,6.0,0.08,0.04,83.701032995578,1408.0,75.50000054272179,534.0,67.0,202.0,67.0,AWW,102.0,59.0,176.0
481,Switzerland,1.5,6.0,0.08,0.04,48.10932301090124,115.0,68.50000013584578,1142.0,40.0,52.0,40.0,AWW,109.0,64.0,195.0
482,Switzerland,1.5,6.0,0.08,0.04,79.26568607611456,1410.0,71.50000080199449,611.0,73.0,751.0,71.50000080199449,HARISS,112.0,59.0,163.0
483,Switzerland,1.5,6.0,0.08,0.04,85.46159513901738,2260.0,82.50000088690527,1685.0,66.0,254.0,66.0,AWW,102.0,53.0,160.0
484,Switzerland,1.5,6.0,0.08,0.04,64.5365333166267,806.0,61.50000044812037,597.0,77.0,2953.0,61.50000044812037,HARISS,100.0,55.0,177.0
485,Switzerland,1.5,6.0,0.08,0.04,52.92557427996839,266.0,57.50000023262541,453.0,89.0,12373.0,52.92557427996839,ICU,100.0,75.0,186.0
486,Switzerland,1.5,6.0,0.08,0.04,72.45691859323051,975.0,57.500000194005196,166.0,63.0,328.0,57.500000194005196,HARISS,93.0,54.0,192.0
487,Switzerland,1.5,6.0,0.08,0.04,74.16186311145069,1639.0,71.50000086159955,1094.0,72.0,1188.0,71.50000086159955,HARISS,85.0,70.0,199.0
488,Switzerland,1.5,6.0,0.08,0.04,66.83478335246227,228.0,71.50000066539927,395.0,78.0,800.0,66.83478335246227,ICU,79.0,56.0,161.0
489,Switzerland,1.5,6.0,0.08,0.04,64.73444561011956,878.0,29.500000296843837,5.0,72.0,1917.0,29.500000296843837,HARISS,113.0,58.0,176.0
490,Switzerland,1.5,6.0,0.08,0.04,18.235964808951163,136.0,19.500000408076716,158.0,64.0,473.0,18.235964808951163,ICU,105.0,57.0,179.0
491,Switzerland,1.5,6.0,0.08,0.04,92.14810327480747,3797.0,71.50000033892042,682.0,70.0,548.0,70.0,AWW,102.0,53.0,196.0
492,Switzerland,1.5,6.0,0.08,0.04,79.21750132455844,1235.0,36.50000070951618,6.0,75.0,803.0,36.50000070951618,HARISS,108.0,65.0,179.0
493,Switzerland,1.5,6.0,0.08,0.04,72.84017988329992,1090.0,57.50000046647698,247.0,49.0,96.0,49.0,AWW,111.0,58.0,166.0
494,Switzerland,1.5,6.0,0.08,0.04,95.04542791902551,1665.0,71.50000042106336,459.0,80.0,819.0,71.50000042106336,HARISS,95.0,57.0,198.0
495,Switzerland,1.5,6.0,0.08,0.04,6.73025162894727,6.0,85.5000001785166,1480.0,64.0,174.0,6.73025162894727,ICU,78.0,52.0,193.0
496,Switzerland,1.5,6.0,0.08,0.04,61.30693687529039,421.0,75.50000033462686,1479.0,74.0,1294.0,61.30693687529039,ICU,107.0,66.0,186.0
497,Switzerland,1.5,6.0,0.08,0.04,72.78205624599241,1567.0,40.5000007145739,61.0,72.0,1477.0,40.5000007145739,HARISS,105.0,53.0,168.0
498,Switzerland,1.5,6.0,0.08,0.04,76.71584148276754,393.0,68.50000095362196,148.0,75.0,314.0,68.50000095362196,HARISS,93.0,37.0,163.0
499,Switzerland,1.5,6.0,0.08,0.04,90.16191871813653,1664.0,68.50000092123034,208.0,72.0,304.0,68.50000092123034,HARISS,104.0,64.0,201.0
500,Switzerland,1.5,6.0,0.08,0.04,88.39275626169541,2131.0,64.50000019283455,152.0,80.0,856.0,64.50000019283455,HARISS,116.0,68.0,161.0
501,Switzerland,1.5,6.0,0.08,0.04,43.01734586982142,22.0,75.50000042266437,1270.0,66.0,444.0,43.01734586982142,ICU,110.0,44.0,165.0
502,Switzerland,1.5,6.0,0.08,0.04,72.10077444026012,1284.0,68.50000048328769,829.0,74.0,1612.0,68.50000048328769,HARISS,89.0,48.0,158.0
503,Switzerland,1.5,6.0,0.08,0.04,78.13950913311164,2032.0,57.50000040843178,243.0,58.0,256.0,57.50000040843178,HARISS,108.0,47.0,190.0
504,Switzerland,1.5,6.0,0.08,0.04,54.432644135901924,193.0,64.50000058063017,528.0,82.0,2709.0,54.432644135901924,ICU,83.0,52.0,190.0
505,Switzerland,1.5,6.0,0.08,0.04,17.94187310387786,0.0,82.50000092076624,2869.0,62.0,286.0,17.94187310387786,ICU,93.0,62.0,191.0
506,Switzerland,1.5,6.0,0.08,0.04,86.19392979065141,1646.0,50.500000645021665,46.0,22.0,0.0,22.0,AWW,110.0,51.0,203.0
507,Switzerland,1.5,6.0,0.08,0.04,54.776808992582815,220.0,54.5000009659844,219.0,86.0,5511.0,54.5000009659844,HARISS,101.0,70.0,179.0
508,Switzerland,1.5,6.0,0.08,0.04,77.4944731367482,600.0,82.50000063201888,992.0,57.0,73.0,57.0,AWW,89.0,62.0,201.0
509,Switzerland,1.5,6.0,0.08,0.04,64.19161035084043,102.0,82.50000029398794,886.0,64.0,97.0,64.0,AWW,107.0,64.0,193.0
510,Switzerland,1.5,6.0,0.08,0.04,65.34102959879581,718.0,50.50000020583095,170.0,68.0,892.0,50.50000020583095,HARISS,90.0,60.0,201.0
511,Switzerland,1.5,6.0,0.08,0.04,60.903410865423375,1931.0,54.500000278453086,946.0,55.0,1016.0,54.500000278453086,HARISS,94.0,56.0,194.0
512,Switzerland,1.5,6.0,0.08,0.04,87.44000921207713,1699.0,68.50000085141384,270.0,84.0,1181.0,68.50000085141384,HARISS,87.0,64.0,198.0
513,Switzerland,1.5,6.0,0.08,0.04,81.35753220754621,811.0,78.50000044565252,606.0,82.0,855.0,78.50000044565252,HARISS,111.0,52.0,192.0
514,Switzerland,1.5,6.0,0.08,0.04,77.79352174402341,1288.0,57.50000014643783,145.0,84.0,2453.0,57.50000014643783,HARISS,96.0,56.0,187.0
515,Switzerland,1.5,6.0,0.08,0.04,88.13014050637942,825.0,85.50000064802877,626.0,37.0,2.0,37.0,AWW,114.0,59.0,198.0
516,Switzerland,1.5,6.0,0.08,0.04,90.04714937371752,2090.0,82.5000001792863,1135.0,42.0,1.0,42.0,AWW,103.0,65.0,181.0
517,Switzerland,1.5,6.0,0.08,0.04,89.55556900953596,1982.0,78.50000093728488,686.0,64.0,82.0,64.0,AWW,102.0,54.0,186.0
518,Switzerland,1.5,6.0,0.08,0.04,92.19207260292232,1363.0,61.50000039712804,101.0,83.0,771.0,61.50000039712804,HARISS,105.0,66.0,154.0
519,Switzerland,1.5,6.0,0.08,0.04,52.97368081923846,24.0,78.50000028371164,296.0,58.0,31.0,52.97368081923846,ICU,101.0,60.0,200.0
520,Switzerland,1.5,6.0,0.08,0.04,93.84662503637797,1351.0,75.50000027847021,339.0,80.0,557.0,75.50000027847021,HARISS,103.0,63.0,186.0
