sample_id,country,R0,gen_time,p_det,false_positive_rate,icu_detection_time,icu_local_cases,hariss_detection_time,hariss_local_cases,aww_ctt1_detection_time,aww_ctt1_local_cases,aww_ctt2_detection_time,aww_ctt2_local_cases,earliest_detection_time_ctt1,earliest_surveillance_type_ctt1,earliest_detection_time_ctt2,earliest_surveillance_type_ctt2,total_latent,total_infectious,total_detectable
287,Switzerland,1.5,10.0,0.08,0.04,134.44753152276647,794.0,138.5000002459043,942.0,87.0,32.0,133.0,760.0,87.0,AWW,133.0,AWW,169.0,52.0,201.0
288,Switzerland,1.5,10.0,0.08,0.04,74.63485231302366,330.0,75.50000071605086,340.0,77.0,340.0,144.0,14064.0,74.63485231302366,ICU,74.63485231302366,ICU,161.0,54.0,191.0
289,Switzerland,1.5,10.0,0.08,0.04,78.44703970388208,18.0,Inf,NaN,91.0,26.0,105.0,47.0,78.44703970388208,ICU,78.44703970388208,ICU,181.0,53.0,188.0
290,Switzerland,1.5,10.0,0.08,0.04,92.68688073105714,76.0,138.50000094991555,1104.0,101.0,120.0,117.0,327.0,92.68688073105714,ICU,92.68688073105714,ICU,179.0,49.0,187.0
291,Switzerland,1.5,10.0,0.08,0.04,114.64340214007849,755.0,113.50000066356714,713.0,68.0,41.0,136.0,2573.0,68.0,AWW,113.50000066356714,HARISS,163.0,50.0,179.0
292,Switzerland,1.5,10.0,0.08,0.04,71.4669446710539,67.0,29.500000243175993,5.0,68.0,41.0,144.0,3011.0,29.500000243175993,HARISS,29.500000243175993,HARISS,175.0,43.0,196.0
293,Switzerland,1.5,10.0,0.08,0.04,118.44286031424038,1092.0,71.50000099830261,69.0,73.0,69.0,118.0,1066.0,71.50000099830261,HARISS,71.50000099830261,HARISS,137.0,64.0,180.0
294,Switzerland,1.5,10.0,0.08,0.04,129.35804263239385,302.0,Inf,NaN,85.0,14.0,96.0,31.0,85.0,AWW,96.0,AWW,160.0,56.0,168.0
295,Switzerland,1.5,10.0,0.08,0.04,119.24072351220194,572.0,127.50000051815191,951.0,113.0,347.0,128.0,975.0,113.0,AWW,119.24072351220194,ICU,173.0,50.0,179.0
296,Switzerland,1.5,10.0,0.08,0.04,105.58354149180558,261.0,117.50000005681925,422.0,65.0,27.0,82.0,94.0,65.0,AWW,82.0,AWW,182.0,48.0,195.0
297,Switzerland,1.5,10.0,0.08,0.04,121.993265759446,990.0,117.5000008723914,685.0,50.0,8.0,50.0,8.0,50.0,AWW,50.0,AWW,164.0,51.0,192.0
298,Switzerland,1.5,10.0,0.08,0.04,112.8533554080406,825.0,113.50000016913053,874.0,99.0,287.0,107.0,478.0,99.0,AWW,107.0,AWW,162.0,56.0,204.0
299,Switzerland,1.5,10.0,0.08,0.04,140.12022567443995,582.0,Inf,NaN,64.0,5.0,136.0,443.0,64.0,AWW,136.0,AWW,182.0,52.0,190.0
300,Switzerland,1.5,10.0,0.08,0.04,71.57552065214092,55.0,124.50000096259238,984.0,73.0,55.0,74.0,55.0,71.57552065214092,ICU,71.57552065214092,ICU,180.0,42.0,206.0
301,Switzerland,1.5,10.0,0.08,0.04,100.37416089965032,287.0,110.5000001553226,554.0,108.0,521.0,92.0,142.0,100.37416089965032,ICU,92.0,AWW,162.0,55.0,181.0
302,Switzerland,1.5,10.0,0.08,0.04,129.9538601896592,1507.0,113.50000080792661,467.0,64.0,24.0,134.0,1773.0,64.0,AWW,113.50000080792661,HARISS,161.0,50.0,164.0
303,Switzerland,1.5,10.0,0.08,0.04,100.56273493010735,224.0,103.50000003903565,253.0,48.0,13.0,116.0,539.0,48.0,AWW,100.56273493010735,ICU,178.0,55.0,197.0
304,Switzerland,1.5,10.0,0.08,0.04,138.83100413150058,396.0,120.50000077116407,137.0,54.0,7.0,104.0,62.0,54.0,AWW,104.0,AWW,189.0,54.0,175.0
305,Switzerland,1.5,10.0,0.08,0.04,96.17629993374257,100.0,138.50000058400144,1083.0,98.0,110.0,103.0,135.0,96.17629993374257,ICU,96.17629993374257,ICU,186.0,46.0,200.0
306,Switzerland,1.5,10.0,0.08,0.04,146.95709349232348,1274.0,Inf,NaN,92.0,82.0,129.0,544.0,92.0,AWW,129.0,AWW,158.0,53.0,198.0
307,Switzerland,1.5,10.0,0.08,0.04,110.93214161207797,444.0,61.500000134741256,26.0,83.0,90.0,93.0,155.0,61.500000134741256,HARISS,61.500000134741256,HARISS,170.0,47.0,169.0
308,Switzerland,1.5,10.0,0.08,0.04,131.60849401385747,1425.0,117.50000076167898,484.0,50.0,2.0,129.0,1041.0,50.0,AWW,117.50000076167898,HARISS,191.0,54.0,185.0
309,Switzerland,1.5,10.0,0.08,0.04,78.0338244022423,559.0,78.50000001979947,585.0,97.0,1845.0,Inf,NaN,78.0338244022423,ICU,78.0338244022423,ICU,166.0,54.0,182.0
310,Switzerland,1.5,10.0,0.08,0.04,68.21646717944542,18.0,110.50000091165951,331.0,99.0,183.0,130.0,1105.0,68.21646717944542,ICU,68.21646717944542,ICU,150.0,64.0,206.0
311,Switzerland,1.5,10.0,0.08,0.04,135.8172815682383,156.0,106.50000098668191,42.0,40.0,1.0,129.0,96.0,40.0,AWW,106.50000098668191,HARISS,167.0,50.0,187.0
312,Switzerland,1.5,10.0,0.08,0.04,140.027008943241,382.0,120.50000050980582,136.0,116.0,118.0,134.0,258.0,116.0,AWW,120.50000050980582,HARISS,174.0,58.0,182.0
313,Switzerland,1.5,10.0,0.08,0.04,86.66584452970781,234.0,117.50000086841325,1373.0,81.0,133.0,116.0,1207.0,81.0,AWW,86.66584452970781,ICU,197.0,51.0,219.0
314,Switzerland,1.5,10.0,0.08,0.04,73.51767240054045,54.0,124.50000021178045,1447.0,73.0,54.0,74.0,54.0,73.0,AWW,73.51767240054045,ICU,151.0,47.0,194.0
315,Switzerland,1.5,10.0,0.08,0.04,77.34402680225989,47.0,99.50000049482345,177.0,66.0,25.0,76.0,46.0,66.0,AWW,76.0,AWW,198.0,49.0,195.0
316,Switzerland,1.5,10.0,0.08,0.04,115.82548923547175,891.0,78.50000099685597,63.0,88.0,151.0,96.0,230.0,78.50000099685597,HARISS,78.50000099685597,HARISS,172.0,46.0,185.0
317,Switzerland,1.5,10.0,0.08,0.04,93.35193920256184,1027.0,71.50000016965663,310.0,31.0,37.0,98.0,1409.0,31.0,AWW,71.50000016965663,HARISS,162.0,48.0,197.0
318,Switzerland,1.5,10.0,0.08,0.04,108.38280730595334,456.0,61.50000072502545,17.0,56.0,13.0,122.0,998.0,56.0,AWW,61.50000072502545,HARISS,162.0,55.0,185.0
319,Switzerland,1.5,10.0,0.08,0.04,116.05011741261795,352.0,99.50000006843553,118.0,46.0,13.0,127.0,651.0,46.0,AWW,99.50000006843553,HARISS,161.0,45.0,190.0
320,Switzerland,1.5,10.0,0.08,0.04,113.4789061758268,1639.0,113.50000081477016,1639.0,20.0,11.0,100.0,799.0,20.0,AWW,100.0,AWW,181.0,49.0,202.0
321,Switzerland,1.5,10.0,0.08,0.04,13.051640528254085,1.0,Inf,NaN,91.0,2.0,92.0,2.0,13.051640528254085,ICU,13.051640528254085,ICU,169.0,60.0,165.0
322,Switzerland,1.5,10.0,0.08,0.04,73.30971439755793,110.0,89.50000000669537,299.0,20.0,6.0,135.0,4292.0,20.0,AWW,73.30971439755793,ICU,192.0,48.0,193.0
323,Switzerland,1.5,10.0,0.08,0.04,110.79134069776804,624.0,127.50000067716203,1413.0,35.0,2.0,125.0,1206.0,35.0,AWW,110.79134069776804,ICU,175.0,42.0,192.0
324,Switzerland,1.5,10.0,0.08,0.04,96.62238327307801,203.0,117.50000055801132,591.0,25.0,0.0,131.0,1360.0,25.0,AWW,96.62238327307801,ICU,148.0,66.0,169.0
325,Switzerland,1.5,10.0,0.08,0.04,142.35130017783965,183.0,134.50000099933573,112.0,61.0,13.0,56.0,9.0,61.0,AWW,56.0,AWW,170.0,52.0,181.0
326,Switzerland,1.5,10.0,0.08,0.04,107.35425535515687,1526.0,78.50000020228336,296.0,60.0,90.0,106.0,1424.0,60.0,AWW,78.50000020228336,HARISS,180.0,51.0,207.0
327,Switzerland,1.5,10.0,0.08,0.04,23.220101349672547,3.0,Inf,NaN,49.0,3.0,77.0,3.0,23.220101349672547,ICU,23.220101349672547,ICU,170.0,47.0,180.0
328,Switzerland,1.5,10.0,0.08,0.04,151.45140162402438,78.0,Inf,NaN,100.0,30.0,116.0,36.0,100.0,AWW,116.0,AWW,150.0,56.0,151.0
329,Switzerland,1.5,10.0,0.08,0.04,110.2870678895201,390.0,138.50000049726737,2165.0,19.0,0.0,115.0,538.0,19.0,AWW,110.2870678895201,ICU,176.0,53.0,181.0
330,Switzerland,1.5,10.0,0.08,0.04,126.93371913299252,156.0,120.50000009859443,98.0,37.0,1.0,128.0,161.0,37.0,AWW,120.50000009859443,HARISS,169.0,50.0,192.0
331,Switzerland,1.5,10.0,0.08,0.04,150.16195605625188,394.0,131.50000006233572,220.0,72.0,25.0,117.0,110.0,72.0,AWW,117.0,AWW,193.0,43.0,192.0
332,Switzerland,1.5,10.0,0.08,0.04,83.40455746978137,381.0,85.50000074012746,396.0,113.0,2098.0,113.0,2098.0,83.40455746978137,ICU,83.40455746978137,ICU,160.0,54.0,180.0
333,Switzerland,1.5,10.0,0.08,0.04,127.63075102338611,2074.0,103.50000049377768,436.0,134.0,2798.0,104.0,444.0,103.50000049377768,HARISS,103.50000049377768,HARISS,170.0,57.0,174.0
334,Switzerland,1.5,10.0,0.08,0.04,138.03480387395007,1742.0,110.50000094721844,328.0,58.0,14.0,117.0,511.0,58.0,AWW,110.50000094721844,HARISS,176.0,49.0,196.0
335,Switzerland,1.5,10.0,0.08,0.04,137.76468832327902,1003.0,127.50000005904558,570.0,71.0,23.0,117.0,339.0,71.0,AWW,117.0,AWW,160.0,46.0,194.0
336,Switzerland,1.5,10.0,0.08,0.04,124.59400873841716,1593.0,127.50000047529252,1696.0,64.0,40.0,96.0,287.0,64.0,AWW,96.0,AWW,159.0,44.0,189.0
337,Switzerland,1.5,10.0,0.08,0.04,123.35999989680805,218.0,124.50000057274077,221.0,86.0,50.0,122.0,205.0,86.0,AWW,122.0,AWW,161.0,53.0,191.0
338,Switzerland,1.5,10.0,0.08,0.04,83.81440442985335,182.0,64.50000026948723,51.0,50.0,18.0,118.0,1569.0,50.0,AWW,64.50000026948723,HARISS,188.0,45.0,185.0
339,Switzerland,1.5,10.0,0.08,0.04,82.71374291538916,347.0,64.50000003161666,104.0,7.0,0.0,136.0,8100.0,7.0,AWW,64.50000003161666,HARISS,172.0,41.0,201.0
340,Switzerland,1.5,10.0,0.08,0.04,109.73632129195103,485.0,110.50000036811494,494.0,91.0,157.0,142.0,3292.0,91.0,AWW,109.73632129195103,ICU,172.0,53.0,195.0
341,Switzerland,1.5,10.0,0.08,0.04,145.00629023503058,742.0,89.50000013682873,53.0,87.0,49.0,127.0,349.0,87.0,AWW,89.50000013682873,HARISS,163.0,46.0,172.0
342,Switzerland,1.5,10.0,0.08,0.04,103.38488480294303,1078.0,78.50000033077245,215.0,91.0,550.0,132.0,6735.0,78.50000033077245,HARISS,78.50000033077245,HARISS,190.0,57.0,175.0
343,Switzerland,1.5,10.0,0.08,0.04,37.34043870694333,3.0,Inf,NaN,79.0,3.0,138.0,3.0,37.34043870694333,ICU,37.34043870694333,ICU,177.0,65.0,176.0
344,Switzerland,1.5,10.0,0.08,0.04,134.8091637408661,1293.0,Inf,NaN,74.0,44.0,122.0,659.0,74.0,AWW,122.0,AWW,168.0,43.0,192.0
345,Switzerland,1.5,10.0,0.08,0.04,108.87248033393375,220.0,124.50000051481703,468.0,88.0,63.0,113.0,235.0,88.0,AWW,108.87248033393375,ICU,169.0,56.0,190.0
346,Switzerland,1.5,10.0,0.08,0.04,82.66273024671159,26.0,138.50000046186454,583.0,76.0,14.0,96.0,45.0,76.0,AWW,82.66273024671159,ICU,179.0,57.0,196.0
347,Switzerland,1.5,10.0,0.08,0.04,153.14917420836346,873.0,138.50000004475572,742.0,42.0,0.0,109.0,125.0,42.0,AWW,109.0,AWW,187.0,42.0,178.0
348,Switzerland,1.5,10.0,0.08,0.04,124.36431401034582,920.0,19.500000875996047,0.0,43.0,2.0,108.0,265.0,19.500000875996047,HARISS,19.500000875996047,HARISS,172.0,45.0,175.0
349,Switzerland,1.5,10.0,0.08,0.04,104.434675858471,202.0,75.50000020179635,32.0,101.0,143.0,121.0,404.0,75.50000020179635,HARISS,75.50000020179635,HARISS,146.0,48.0,200.0
350,Switzerland,1.5,10.0,0.08,0.04,55.97136856888906,20.0,124.50000018011401,660.0,115.0,406.0,103.0,176.0,55.97136856888906,ICU,55.97136856888906,ICU,163.0,53.0,177.0
351,Switzerland,1.5,10.0,0.08,0.04,122.39046469023491,1738.0,68.50000096750927,60.0,74.0,104.0,120.0,1366.0,68.50000096750927,HARISS,68.50000096750927,HARISS,170.0,46.0,197.0
352,Switzerland,1.5,10.0,0.08,0.04,125.06636956762844,63.0,Inf,NaN,114.0,45.0,141.0,112.0,114.0,AWW,125.06636956762844,ICU,175.0,59.0,175.0
353,Switzerland,1.5,10.0,0.08,0.04,113.2126768536826,554.0,85.50000037017682,104.0,88.0,140.0,17.0,0.0,85.50000037017682,HARISS,17.0,AWW,180.0,65.0,206.0
354,Switzerland,1.5,10.0,0.08,0.04,95.57841024363462,258.0,117.50000082161131,864.0,89.0,169.0,134.0,2838.0,89.0,AWW,95.57841024363462,ICU,189.0,47.0,191.0
355,Switzerland,1.5,10.0,0.08,0.04,100.00692766869838,316.0,78.50000027694091,89.0,16.0,0.0,127.0,1679.0,16.0,AWW,78.50000027694091,HARISS,173.0,44.0,182.0
356,Switzerland,1.5,10.0,0.08,0.04,76.62668347020403,10.0,110.50000087102157,49.0,71.0,7.0,71.0,7.0,71.0,AWW,71.0,AWW,171.0,43.0,188.0
357,Switzerland,1.5,10.0,0.08,0.04,140.6879557010219,1727.0,120.5000005706963,496.0,45.0,6.0,120.0,487.0,45.0,AWW,120.0,AWW,183.0,43.0,217.0
358,Switzerland,1.5,10.0,0.08,0.04,80.09636398487278,53.0,89.50000093097759,90.0,35.0,3.0,121.0,508.0,35.0,AWW,80.09636398487278,ICU,176.0,43.0,190.0
359,Switzerland,1.5,10.0,0.08,0.04,129.9978114712262,1458.0,120.50000018044805,830.0,107.0,438.0,93.0,170.0,107.0,AWW,93.0,AWW,154.0,48.0,198.0
360,Switzerland,1.5,10.0,0.08,0.04,105.09636947710256,328.0,99.50000001596712,249.0,82.0,79.0,142.0,2323.0,82.0,AWW,99.50000001596712,HARISS,162.0,59.0,198.0
361,Switzerland,1.5,10.0,0.08,0.04,119.98435525482661,261.0,96.50000084950514,71.0,61.0,18.0,129.0,433.0,61.0,AWW,96.50000084950514,HARISS,178.0,43.0,175.0
362,Switzerland,1.5,10.0,0.08,0.04,137.55339306825908,259.0,Inf,NaN,111.0,70.0,120.0,105.0,111.0,AWW,120.0,AWW,153.0,65.0,187.0
363,Switzerland,1.5,10.0,0.08,0.04,138.72066673183272,369.0,131.5000006603478,249.0,45.0,4.0,140.0,403.0,45.0,AWW,131.5000006603478,HARISS,155.0,52.0,197.0
364,Switzerland,1.5,10.0,0.08,0.04,84.12144833377955,59.0,138.50000041682253,1235.0,50.0,0.0,92.0,101.0,50.0,AWW,84.12144833377955,ICU,177.0,63.0,183.0
365,Switzerland,1.5,10.0,0.08,0.04,98.34618164009606,488.0,50.50000096412218,33.0,40.0,15.0,Inf,NaN,40.0,AWW,50.50000096412218,HARISS,161.0,49.0,154.0
366,Switzerland,1.5,10.0,0.08,0.04,116.41940021453082,769.0,120.50000096484617,856.0,70.0,18.0,62.0,7.0,70.0,AWW,62.0,AWW,173.0,47.0,196.0
367,Switzerland,1.5,10.0,0.08,0.04,116.16301980985807,793.0,106.50000009049742,442.0,68.0,37.0,109.0,492.0,68.0,AWW,106.50000009049742,HARISS,154.0,64.0,188.0
368,Switzerland,1.5,10.0,0.08,0.04,124.89810082350921,349.0,89.50000063077859,61.0,107.0,150.0,128.0,378.0,89.50000063077859,HARISS,89.50000063077859,HARISS,194.0,59.0,183.0
369,Switzerland,1.5,10.0,0.08,0.04,32.545631405079504,4.0,Inf,NaN,41.0,4.0,113.0,4.0,32.545631405079504,ICU,32.545631405079504,ICU,151.0,55.0,185.0
370,Switzerland,1.5,10.0,0.08,0.04,91.87911730812903,163.0,113.50000072735989,491.0,86.0,113.0,105.0,307.0,86.0,AWW,91.87911730812903,ICU,171.0,53.0,188.0
371,Switzerland,1.5,10.0,0.08,0.04,123.47689012961594,662.0,99.50000099562578,180.0,92.0,112.0,100.0,183.0,92.0,AWW,99.50000099562578,HARISS,154.0,48.0,178.0
372,Switzerland,1.5,10.0,0.08,0.04,153.941184661036,246.0,124.50000008461284,107.0,73.0,5.0,73.0,5.0,73.0,AWW,73.0,AWW,176.0,49.0,211.0
373,Switzerland,1.5,10.0,0.08,0.04,135.20971494670718,58.0,Inf,NaN,64.0,3.0,103.0,11.0,64.0,AWW,103.0,AWW,192.0,48.0,200.0
374,Switzerland,1.5,10.0,0.08,0.04,71.28443680451839,15.0,99.50000052873409,191.0,78.0,41.0,30.0,0.0,71.28443680451839,ICU,30.0,AWW,136.0,50.0,189.0
375,Switzerland,1.5,10.0,0.08,0.04,138.63611193117003,1374.0,103.50000068735643,165.0,48.0,5.0,112.0,255.0,48.0,AWW,103.50000068735643,HARISS,191.0,52.0,198.0
376,Switzerland,1.5,10.0,0.08,0.04,141.49790386526317,650.0,138.50000033920682,504.0,96.0,37.0,100.0,53.0,96.0,AWW,100.0,AWW,169.0,64.0,197.0
377,Switzerland,1.5,10.0,0.08,0.04,146.5570992055935,747.0,89.5000009067773,57.0,56.0,9.0,56.0,9.0,56.0,AWW,56.0,AWW,170.0,57.0,180.0
378,Switzerland,1.5,10.0,0.08,0.04,97.28793514061674,698.0,47.50000088161012,44.0,48.0,44.0,95.0,635.0,47.50000088161012,HARISS,47.50000088161012,HARISS,199.0,66.0,197.0
379,Switzerland,1.5,10.0,0.08,0.04,83.51660451708699,47.0,113.5000003323345,237.0,78.0,34.0,117.0,272.0,78.0,AWW,83.51660451708699,ICU,185.0,46.0,200.0
380,Switzerland,1.5,10.0,0.08,0.04,134.65431810954,725.0,117.50000075252892,263.0,91.0,61.0,80.0,31.0,91.0,AWW,80.0,AWW,193.0,48.0,181.0
381,Switzerland,1.5,10.0,0.08,0.04,116.76859326546167,420.0,78.50000038497478,27.0,104.0,201.0,133.0,1264.0,78.50000038497478,HARISS,78.50000038497478,HARISS,175.0,52.0,188.0
382,Switzerland,1.5,10.0,0.08,0.04,153.3990353261792,809.0,131.5000007182559,473.0,73.0,11.0,33.0,2.0,73.0,AWW,33.0,AWW,175.0,55.0,170.0
383,Switzerland,1.5,10.0,0.08,0.04,145.40515825387646,2115.0,89.50000008896352,99.0,94.0,138.0,111.0,356.0,89.50000008896352,HARISS,89.50000008896352,HARISS,179.0,59.0,194.0
384,Switzerland,1.5,10.0,0.08,0.04,50.22880812557985,30.0,89.50000031464614,368.0,34.0,7.0,Inf,NaN,34.0,AWW,50.22880812557985,ICU,161.0,52.0,198.0
385,Switzerland,1.5,10.0,0.08,0.04,143.41217695149527,228.0,117.50000012417286,74.0,73.0,9.0,99.0,28.0,73.0,AWW,99.0,AWW,175.0,58.0,199.0
386,Switzerland,1.5,10.0,0.08,0.04,112.80229217821329,1148.0,103.50000094261149,666.0,34.0,0.0,64.0,70.0,34.0,AWW,64.0,AWW,157.0,55.0,193.0
387,Switzerland,1.5,10.0,0.08,0.04,127.10464236936296,473.0,78.50000063903808,40.0,81.0,40.0,Inf,NaN,78.50000063903808,HARISS,78.50000063903808,HARISS,166.0,53.0,166.0
388,Switzerland,1.5,10.0,0.08,0.04,96.83617713576622,209.0,106.50000093023253,334.0,82.0,89.0,132.0,1298.0,82.0,AWW,96.83617713576622,ICU,154.0,45.0,193.0
389,Switzerland,1.5,10.0,0.08,0.04,105.57648121073566,222.0,82.50000056035312,40.0,91.0,65.0,101.0,124.0,82.50000056035312,HARISS,82.50000056035312,HARISS,161.0,60.0,210.0
390,Switzerland,1.5,10.0,0.08,0.04,126.17103713966549,641.0,134.50000039349123,1030.0,39.0,0.0,133.0,914.0,39.0,AWW,126.17103713966549,ICU,180.0,45.0,202.0
391,Switzerland,1.5,10.0,0.08,0.04,115.1590831169631,828.0,106.50000073305682,518.0,96.0,281.0,62.0,44.0,96.0,AWW,62.0,AWW,172.0,57.0,172.0
392,Switzerland,1.5,10.0,0.08,0.04,142.39220834987194,459.0,Inf,NaN,78.0,17.0,Inf,NaN,78.0,AWW,142.39220834987194,ICU,195.0,49.0,176.0
393,Switzerland,1.5,10.0,0.08,0.04,141.3951599260414,667.0,85.50000064926296,33.0,66.0,11.0,97.0,60.0,66.0,AWW,85.50000064926296,HARISS,177.0,51.0,200.0
394,Switzerland,1.5,10.0,0.08,0.04,97.41210280351044,397.0,96.50000072813442,397.0,79.0,136.0,79.0,136.0,79.0,AWW,79.0,AWW,159.0,53.0,195.0
395,Switzerland,1.5,10.0,0.08,0.04,64.07786203860752,216.0,96.50000022905783,1300.0,70.0,253.0,111.0,3030.0,64.07786203860752,ICU,64.07786203860752,ICU,152.0,48.0,193.0
396,Switzerland,1.5,10.0,0.08,0.04,124.45113902938664,1629.0,113.50000018784425,878.0,83.0,137.0,84.0,153.0,83.0,AWW,84.0,AWW,179.0,49.0,205.0
397,Switzerland,1.5,10.0,0.08,0.04,81.20215611326368,326.0,64.50000027659807,111.0,95.0,603.0,143.0,10699.0,64.50000027659807,HARISS,64.50000027659807,HARISS,196.0,42.0,188.0
398,Switzerland,1.5,10.0,0.08,0.04,135.9428255460092,2227.0,120.50000076931198,845.0,60.0,20.0,94.0,169.0,60.0,AWW,94.0,AWW,166.0,54.0,213.0
399,Switzerland,1.5,10.0,0.08,0.04,131.86098638548592,776.0,124.50000083499404,478.0,105.0,135.0,134.0,848.0,105.0,AWW,124.50000083499404,HARISS,158.0,45.0,161.0
400,Switzerland,1.5,10.0,0.08,0.04,35.365563999866076,6.0,57.50000025937421,28.0,53.0,28.0,79.0,142.0,35.365563999866076,ICU,35.365563999866076,ICU,170.0,53.0,184.0
401,Switzerland,1.5,10.0,0.08,0.04,108.14125995742852,70.0,40.500000620475724,1.0,22.0,0.0,53.0,2.0,22.0,AWW,40.500000620475724,HARISS,178.0,57.0,198.0
402,Switzerland,1.5,10.0,0.08,0.04,125.41427867871532,1376.0,78.50000083846255,47.0,97.0,195.0,129.0,1535.0,78.50000083846255,HARISS,78.50000083846255,HARISS,174.0,43.0,203.0
403,Switzerland,1.5,10.0,0.08,0.04,127.12221075351432,348.0,99.50000029303013,59.0,83.0,16.0,142.0,692.0,83.0,AWW,99.50000029303013,HARISS,166.0,48.0,179.0
404,Switzerland,1.5,10.0,0.08,0.04,84.97964096213734,31.0,117.50000091874873,112.0,42.0,6.0,100.0,48.0,42.0,AWW,84.97964096213734,ICU,152.0,51.0,202.0
405,Switzerland,1.5,10.0,0.08,0.04,96.58324657978916,38.0,Inf,NaN,73.0,19.0,39.0,0.0,73.0,AWW,39.0,AWW,159.0,41.0,204.0
406,Switzerland,1.5,10.0,0.08,0.04,140.85280424024893,110.0,Inf,NaN,69.0,3.0,125.0,38.0,69.0,AWW,125.0,AWW,162.0,50.0,181.0
407,Switzerland,1.5,10.0,0.08,0.04,109.92836553668732,227.0,117.50000035699719,315.0,69.0,21.0,127.0,520.0,69.0,AWW,109.92836553668732,ICU,184.0,54.0,175.0
408,Switzerland,1.5,10.0,0.08,0.04,103.5278540197613,1504.0,71.50000048566476,174.0,58.0,72.0,111.0,2725.0,58.0,AWW,71.50000048566476,HARISS,183.0,57.0,193.0
409,Switzerland,1.5,10.0,0.08,0.04,110.460019586464,359.0,82.50000043981653,56.0,87.0,81.0,110.0,354.0,82.50000043981653,HARISS,82.50000043981653,HARISS,206.0,48.0,183.0
410,Switzerland,1.5,10.0,0.08,0.04,136.37155913413292,918.0,127.50000061637661,469.0,90.0,31.0,113.0,162.0,90.0,AWW,113.0,AWW,147.0,53.0,185.0
411,Switzerland,1.5,10.0,0.08,0.04,113.08686739824056,294.0,99.5000000302803,114.0,71.0,14.0,143.0,1722.0,71.0,AWW,99.5000000302803,HARISS,182.0,50.0,174.0
412,Switzerland,1.5,10.0,0.08,0.04,134.63340880010622,875.0,96.50000044222256,65.0,73.0,23.0,14.0,0.0,73.0,AWW,14.0,AWW,165.0,54.0,167.0
413,Switzerland,1.5,10.0,0.08,0.04,91.23129744122159,135.0,110.50000041235978,437.0,74.0,45.0,40.0,2.0,74.0,AWW,40.0,AWW,175.0,53.0,202.0
414,Switzerland,1.5,10.0,0.08,0.04,125.90264746567956,1380.0,106.5000002010308,443.0,11.0,1.0,127.0,1394.0,11.0,AWW,106.5000002010308,HARISS,167.0,56.0,156.0
415,Switzerland,1.5,10.0,0.08,0.04,114.94241108719949,922.0,75.50000058824511,85.0,20.0,0.0,Inf,NaN,20.0,AWW,75.50000058824511,HARISS,173.0,54.0,163.0
416,Switzerland,1.5,10.0,0.08,0.04,94.64140884364834,142.0,117.50000099287273,505.0,86.0,77.0,126.0,921.0,86.0,AWW,94.64140884364834,ICU,158.0,48.0,183.0
417,Switzerland,1.5,10.0,0.08,0.04,97.79562861493723,207.0,127.50000085527057,1271.0,60.0,10.0,92.0,107.0,60.0,AWW,92.0,AWW,177.0,55.0,183.0
418,Switzerland,1.5,10.0,0.08,0.04,118.72543809889893,327.0,89.50000001739808,36.0,110.0,171.0,117.0,326.0,89.50000001739808,HARISS,89.50000001739808,HARISS,171.0,50.0,169.0
419,Switzerland,1.5,10.0,0.08,0.04,23.993269237417532,0.0,Inf,NaN,64.0,0.0,88.0,0.0,23.993269237417532,ICU,23.993269237417532,ICU,172.0,54.0,210.0
420,Switzerland,1.5,10.0,0.08,0.04,130.41195750363661,310.0,106.50000062679192,78.0,93.0,37.0,94.0,37.0,93.0,AWW,94.0,AWW,157.0,51.0,221.0
421,Switzerland,1.5,10.0,0.08,0.04,135.40241342234083,263.0,117.50000026728726,55.0,88.0,7.0,104.0,27.0,88.0,AWW,104.0,AWW,153.0,38.0,185.0
422,Switzerland,1.5,10.0,0.08,0.04,146.7728986514418,212.0,92.50000058431394,9.0,90.0,9.0,100.0,16.0,90.0,AWW,92.50000058431394,HARISS,183.0,49.0,188.0
423,Switzerland,1.5,10.0,0.08,0.04,103.77788871669412,92.0,117.50000064462805,222.0,82.0,21.0,12.0,0.0,82.0,AWW,12.0,AWW,165.0,46.0,162.0
424,Switzerland,1.5,10.0,0.08,0.04,139.21570941058954,1580.0,33.5000007730998,3.0,61.0,18.0,114.0,323.0,33.5000007730998,HARISS,33.5000007730998,HARISS,180.0,59.0,176.0
425,Switzerland,1.5,10.0,0.08,0.04,83.10931005397335,103.0,134.5000008452846,2061.0,81.0,94.0,115.0,678.0,81.0,AWW,83.10931005397335,ICU,175.0,43.0,176.0
426,Switzerland,1.5,10.0,0.08,0.04,43.65389074279988,1.0,134.50000094419303,491.0,62.0,5.0,127.0,279.0,43.65389074279988,ICU,43.65389074279988,ICU,149.0,41.0,192.0
427,Switzerland,1.5,10.0,0.08,0.04,133.94522628876018,659.0,117.50000068803556,224.0,66.0,22.0,123.0,315.0,66.0,AWW,117.50000068803556,HARISS,180.0,55.0,183.0
428,Switzerland,1.5,10.0,0.08,0.04,148.1802494401801,599.0,Inf,NaN,104.0,74.0,120.0,163.0,104.0,AWW,120.0,AWW,180.0,54.0,203.0
429,Switzerland,1.5,10.0,0.08,0.04,130.8177121717993,692.0,19.50000043262304,4.0,61.0,10.0,127.0,625.0,19.50000043262304,HARISS,19.50000043262304,HARISS,168.0,48.0,210.0
