sample_id,country,R0,gen_time,p_det,false_positive_rate,icu_detection_time,icu_local_cases,hariss_detection_time,hariss_local_cases,aww_detection_time,aww_local_cases,earliest_detection_time,earliest_surveillance_type,total_latent,total_infectious,total_detectable
572,Switzerland,1.5,4.0,0.08,0.04,78.5984541922953,1993.0,71.50000011396192,661.0,42.0,7.0,42.0,AWW,934.0,1088.0,2929.0
573,Switzerland,1.5,4.0,0.08,0.04,35.600626346274154,127.0,47.50000055354442,586.0,57.0,2130.0,35.600626346274154,ICU,975.0,1017.0,2897.0
574,Switzerland,1.5,4.0,0.08,0.04,54.838584955965764,578.0,47.50000053943505,213.0,47.0,196.0,47.0,AWW,1011.0,1149.0,3006.0
575,Switzerland,1.5,4.0,0.08,0.04,59.31232241202839,140.0,82.50000072265397,3038.0,53.0,79.0,53.0,AWW,992.0,1001.0,3029.0
576,Switzerland,1.5,4.0,0.08,0.04,55.42046921757579,1598.0,43.500000612175384,294.0,50.0,730.0,43.500000612175384,HARISS,966.0,1093.0,2937.0
577,Switzerland,1.5,4.0,0.08,0.04,65.68722466348763,631.0,57.50000061824837,204.0,29.0,4.0,29.0,AWW,934.0,1069.0,3018.0
578,Switzerland,1.5,4.0,0.08,0.04,42.79125297054257,169.0,47.5000003909211,228.0,51.0,263.0,42.79125297054257,ICU,993.0,1051.0,3037.0
579,Switzerland,1.5,4.0,0.08,0.04,72.62250170825601,898.0,75.50000012204299,1471.0,57.0,86.0,57.0,AWW,956.0,1064.0,2860.0
580,Switzerland,1.5,4.0,0.08,0.04,49.773235964831784,980.0,57.50000065750786,3223.0,68.0,15547.0,49.773235964831784,ICU,919.0,1083.0,3109.0
581,Switzerland,1.5,4.0,0.08,0.04,60.490097618239105,600.0,15.500000533574099,1.0,52.0,175.0,15.500000533574099,HARISS,987.0,1056.0,2972.0
582,Switzerland,1.5,4.0,0.08,0.04,45.85722441890197,810.0,40.50000043825284,311.0,50.0,1490.0,40.50000043825284,HARISS,919.0,1010.0,3029.0
583,Switzerland,1.5,4.0,0.08,0.04,82.07046238219735,831.0,78.50000066244016,494.0,54.0,22.0,54.0,AWW,960.0,1135.0,3030.0
584,Switzerland,1.5,4.0,0.08,0.04,43.131043557781595,1381.0,26.50000026123113,126.0,57.0,11593.0,26.50000026123113,HARISS,986.0,1121.0,2971.0
585,Switzerland,1.5,4.0,0.08,0.04,63.736540834962646,983.0,61.50000017148483,718.0,42.0,43.0,42.0,AWW,956.0,1028.0,2978.0
586,Switzerland,1.5,4.0,0.08,0.04,54.217464248795565,807.0,36.5000008241193,67.0,51.0,529.0,36.5000008241193,HARISS,989.0,1100.0,2973.0
587,Switzerland,1.5,4.0,0.08,0.04,75.2534741403363,428.0,75.50000095420964,440.0,50.0,11.0,50.0,AWW,937.0,1066.0,2952.0
588,Switzerland,1.5,4.0,0.08,0.04,37.58772751129656,324.0,40.50000028195225,507.0,31.0,106.0,31.0,AWW,988.0,1109.0,3024.0
589,Switzerland,1.5,4.0,0.08,0.04,46.50565190429013,54.0,68.50000003882167,1057.0,58.0,249.0,46.50565190429013,ICU,928.0,1083.0,2945.0
590,Switzerland,1.5,4.0,0.08,0.04,70.95665089888698,2794.0,47.50000096779066,64.0,57.0,275.0,47.50000096779066,HARISS,1018.0,1011.0,3021.0
591,Switzerland,1.5,4.0,0.08,0.04,72.75764228865782,863.0,71.500000283723,706.0,55.0,72.0,55.0,AWW,949.0,1087.0,2935.0
592,Switzerland,1.5,4.0,0.08,0.04,81.87085106453947,2293.0,68.50000076806883,362.0,54.0,69.0,54.0,AWW,925.0,1080.0,2997.0
593,Switzerland,1.5,4.0,0.08,0.04,46.47961600438339,1057.0,15.500000013469506,8.0,53.0,2668.0,15.500000013469506,HARISS,956.0,1036.0,2992.0
594,Switzerland,1.5,4.0,0.08,0.04,68.12602653155464,1104.0,50.50000066210461,132.0,41.0,33.0,41.0,AWW,1000.0,1061.0,2903.0
595,Switzerland,1.5,4.0,0.08,0.04,42.53518690166528,71.0,50.500000728921115,190.0,16.0,0.0,16.0,AWW,992.0,1023.0,3032.0
596,Switzerland,1.5,4.0,0.08,0.04,62.5095628554081,3666.0,57.50000082541561,1759.0,52.0,760.0,52.0,AWW,970.0,1056.0,3049.0
597,Switzerland,1.5,4.0,0.08,0.04,39.25342987148157,331.0,40.50000074943172,404.0,55.0,3367.0,39.25342987148157,ICU,982.0,1034.0,3034.0
598,Switzerland,1.5,4.0,0.08,0.04,35.08617649931286,471.0,33.50000079332784,378.0,47.0,3037.0,33.50000079332784,HARISS,978.0,1090.0,2993.0
599,Switzerland,1.5,4.0,0.08,0.04,58.08347331530554,2136.0,54.5000009458012,1308.0,55.0,1401.0,54.5000009458012,HARISS,931.0,1039.0,2978.0
600,Switzerland,1.5,4.0,0.08,0.04,32.2388199124863,56.0,33.50000060768551,68.0,52.0,823.0,32.2388199124863,ICU,983.0,1069.0,2941.0
601,Switzerland,1.5,4.0,0.08,0.04,44.13363826573955,535.0,43.50000078720498,496.0,53.0,2035.0,43.50000078720498,HARISS,924.0,1051.0,3038.0
602,Switzerland,1.5,4.0,0.08,0.04,46.22784044691385,331.0,36.50000075299063,78.0,56.0,1366.0,36.50000075299063,HARISS,1014.0,1042.0,3070.0
603,Switzerland,1.5,4.0,0.08,0.04,47.89692328078939,967.0,43.50000001512414,501.0,37.0,160.0,37.0,AWW,986.0,1064.0,3029.0
604,Switzerland,1.5,4.0,0.08,0.04,55.988207876380784,333.0,68.50000095710911,1999.0,51.0,191.0,51.0,AWW,961.0,1040.0,2889.0
605,Switzerland,1.5,4.0,0.08,0.04,16.61433853996673,5.0,61.50000028029833,2624.0,58.0,1592.0,16.61433853996673,ICU,947.0,1047.0,3020.0
606,Switzerland,1.5,4.0,0.08,0.04,67.51259376888862,1656.0,68.50000039945924,1887.0,26.0,4.0,26.0,AWW,972.0,1095.0,3003.0
607,Switzerland,1.5,4.0,0.08,0.04,67.98781852671668,5058.0,50.50000005891256,354.0,50.0,322.0,50.0,AWW,974.0,1094.0,3016.0
608,Switzerland,1.5,4.0,0.08,0.04,52.27557644282058,52.0,78.50000071621922,2166.0,44.0,14.0,44.0,AWW,973.0,971.0,2993.0
609,Switzerland,1.5,4.0,0.08,0.04,78.2286853058042,641.0,75.50000021084125,422.0,43.0,20.0,43.0,AWW,960.0,1070.0,2914.0
610,Switzerland,1.5,4.0,0.08,0.04,71.12245004834487,621.0,68.50000057384518,464.0,42.0,10.0,42.0,AWW,929.0,1024.0,2904.0
611,Switzerland,1.5,4.0,0.08,0.04,68.91746351112324,1671.0,61.500000662581925,536.0,32.0,11.0,32.0,AWW,968.0,1099.0,2891.0
612,Switzerland,1.5,4.0,0.08,0.04,48.88843691257236,233.0,57.5000003713488,753.0,50.0,265.0,48.88843691257236,ICU,985.0,1115.0,3045.0
613,Switzerland,1.5,4.0,0.08,0.04,47.78731802155079,230.0,50.50000086022033,350.0,48.0,237.0,47.78731802155079,ICU,996.0,1092.0,3056.0
614,Switzerland,1.5,4.0,0.08,0.04,51.64043499834871,2820.0,54.50000038368275,4432.0,57.0,6460.0,51.64043499834871,ICU,950.0,1058.0,2947.0
615,Switzerland,1.5,4.0,0.08,0.04,63.7090631817125,1051.0,61.500000837740025,782.0,54.0,284.0,54.0,AWW,993.0,993.0,3007.0
616,Switzerland,1.5,4.0,0.08,0.04,55.860630487985404,649.0,64.50000082268559,2395.0,54.0,498.0,54.0,AWW,966.0,1081.0,2910.0
617,Switzerland,1.5,4.0,0.08,0.04,27.472050205596037,15.0,Inf,NaN,63.0,15.0,27.472050205596037,ICU,966.0,1036.0,3052.0
618,Switzerland,1.5,4.0,0.08,0.04,67.55891643196752,2718.0,54.5000004338342,330.0,61.0,971.0,54.5000004338342,HARISS,963.0,1037.0,3017.0
619,Switzerland,1.5,4.0,0.08,0.04,49.46225616551652,133.0,68.50000009356788,2138.0,49.0,126.0,49.0,AWW,949.0,1001.0,2854.0
620,Switzerland,1.5,4.0,0.08,0.04,72.979753662122,2317.0,26.500000028643047,11.0,57.0,231.0,26.500000028643047,HARISS,980.0,999.0,3031.0
621,Switzerland,1.5,4.0,0.08,0.04,55.45369759162196,935.0,26.500000352719947,25.0,34.0,58.0,26.500000352719947,HARISS,972.0,1067.0,2941.0
622,Switzerland,1.5,4.0,0.08,0.04,34.78070928942475,36.0,57.50000082204851,1449.0,62.0,2856.0,34.78070928942475,ICU,939.0,1019.0,2967.0
623,Switzerland,1.5,4.0,0.08,0.04,48.8522582316776,48.0,Inf,NaN,47.0,48.0,47.0,AWW,998.0,1057.0,3108.0
624,Switzerland,1.5,4.0,0.08,0.04,84.60869414329167,1172.0,85.50000044628209,1343.0,60.0,41.0,60.0,AWW,979.0,1109.0,3022.0
625,Switzerland,1.5,4.0,0.08,0.04,60.95081968138462,101.0,71.50000070736247,379.0,40.0,11.0,40.0,AWW,961.0,1059.0,3049.0
626,Switzerland,1.5,4.0,0.08,0.04,67.14280882035675,3279.0,68.50000090023974,3940.0,49.0,195.0,49.0,AWW,962.0,1075.0,2937.0
627,Switzerland,1.5,4.0,0.08,0.04,77.01776105032816,1237.0,78.50000036317167,1531.0,59.0,96.0,59.0,AWW,970.0,1039.0,3062.0
628,Switzerland,1.5,4.0,0.08,0.04,44.629609935175445,1137.0,33.50000094038323,218.0,55.0,5641.0,33.50000094038323,HARISS,980.0,964.0,2992.0
629,Switzerland,1.5,4.0,0.08,0.04,47.7461987787966,1141.0,50.500000476751794,1661.0,52.0,2092.0,47.7461987787966,ICU,1014.0,1023.0,2965.0
630,Switzerland,1.5,4.0,0.08,0.04,48.34299637291516,148.0,57.500000454680396,509.0,6.0,0.0,6.0,AWW,940.0,1028.0,2950.0
631,Switzerland,1.5,4.0,0.08,0.04,59.07256549451698,1457.0,40.50000081834181,73.0,49.0,284.0,40.50000081834181,HARISS,934.0,1039.0,3070.0
632,Switzerland,1.5,4.0,0.08,0.04,58.02152143309383,612.0,61.500000375085975,1035.0,41.0,41.0,41.0,AWW,989.0,1042.0,2987.0
633,Switzerland,1.5,4.0,0.08,0.04,88.23692681744896,1240.0,82.50000083238349,497.0,30.0,7.0,30.0,AWW,994.0,1102.0,3066.0
634,Switzerland,1.5,4.0,0.08,0.04,80.11992861322636,3540.0,33.50000094781248,3.0,55.0,88.0,33.50000094781248,HARISS,984.0,1051.0,3020.0
635,Switzerland,1.5,4.0,0.08,0.04,69.68445251346417,1295.0,78.50000029606416,4558.0,36.0,11.0,36.0,AWW,958.0,1023.0,3002.0
636,Switzerland,1.5,4.0,0.08,0.04,41.16295267869159,339.0,47.50000087013735,817.0,52.0,1515.0,41.16295267869159,ICU,942.0,1068.0,3028.0
637,Switzerland,1.5,4.0,0.08,0.04,45.01081650123809,23.0,68.50000063977456,604.0,58.0,145.0,45.01081650123809,ICU,910.0,1079.0,2960.0
638,Switzerland,1.5,4.0,0.08,0.04,59.25351493264106,36.0,85.50000051319576,801.0,52.0,20.0,52.0,AWW,958.0,1066.0,3042.0
639,Switzerland,1.5,4.0,0.08,0.04,59.97773016195918,671.0,64.50000000016038,1315.0,56.0,375.0,56.0,AWW,986.0,1041.0,2968.0
640,Switzerland,1.5,4.0,0.08,0.04,55.54625176778611,942.0,47.50000070152687,272.0,58.0,1367.0,47.50000070152687,HARISS,967.0,1067.0,3009.0
641,Switzerland,1.5,4.0,0.08,0.04,76.71840887021112,1111.0,29.500000587107067,9.0,36.0,17.0,29.500000587107067,HARISS,980.0,1131.0,3028.0
642,Switzerland,1.5,4.0,0.08,0.04,72.8069476228356,356.0,61.50000098411075,79.0,45.0,5.0,45.0,AWW,932.0,1061.0,2929.0
643,Switzerland,1.5,4.0,0.08,0.04,34.77572950565093,20.0,Inf,NaN,66.0,20.0,34.77572950565093,ICU,988.0,1085.0,3013.0
644,Switzerland,1.5,4.0,0.08,0.04,88.98070327707026,2768.0,85.50000037451314,1812.0,47.0,10.0,47.0,AWW,990.0,1049.0,3014.0
645,Switzerland,1.5,4.0,0.08,0.04,45.146765131216014,413.0,61.50000062111826,4029.0,45.0,409.0,45.0,AWW,1018.0,1087.0,3018.0
646,Switzerland,1.5,4.0,0.08,0.04,47.53417767761485,382.0,50.50000000024299,609.0,34.0,52.0,34.0,AWW,962.0,1065.0,2966.0
647,Switzerland,1.5,4.0,0.08,0.04,61.9039406853588,574.0,64.50000099359966,848.0,46.0,59.0,46.0,AWW,979.0,1046.0,2985.0
648,Switzerland,1.5,4.0,0.08,0.04,63.473890310543815,643.0,57.500000462899,271.0,41.0,25.0,41.0,AWW,971.0,1065.0,3089.0
649,Switzerland,1.5,4.0,0.08,0.04,43.39921790471946,291.0,43.50000043715326,296.0,59.0,2747.0,43.39921790471946,ICU,907.0,1032.0,2952.0
650,Switzerland,1.5,4.0,0.08,0.04,34.464511245553176,175.0,36.500000341569546,228.0,51.0,1604.0,34.464511245553176,ICU,975.0,1078.0,3000.0
651,Switzerland,1.5,4.0,0.08,0.04,68.72447771586411,686.0,68.50000010203797,654.0,54.0,82.0,54.0,AWW,981.0,1034.0,2982.0
652,Switzerland,1.5,4.0,0.08,0.04,78.84307478741201,2731.0,61.500000072059095,219.0,49.0,40.0,49.0,AWW,996.0,986.0,3032.0
653,Switzerland,1.5,4.0,0.08,0.04,71.59884455381577,985.0,71.50000065300577,978.0,56.0,104.0,56.0,AWW,1009.0,1098.0,2954.0
654,Switzerland,1.5,4.0,0.08,0.04,76.38661408660981,709.0,75.50000008157942,614.0,53.0,44.0,53.0,AWW,940.0,1054.0,2993.0
655,Switzerland,1.5,4.0,0.08,0.04,61.12825280004265,254.0,29.50000055476806,5.0,57.0,148.0,29.50000055476806,HARISS,1037.0,1071.0,3008.0
656,Switzerland,1.5,4.0,0.08,0.04,70.26401911676307,1261.0,68.5000006684854,1029.0,45.0,48.0,45.0,AWW,972.0,1085.0,2980.0
657,Switzerland,1.5,4.0,0.08,0.04,43.09132489652531,647.0,43.500000558624365,679.0,37.0,269.0,37.0,AWW,943.0,1062.0,2955.0
658,Switzerland,1.5,4.0,0.08,0.04,51.433891659898606,68.0,50.50000048405938,59.0,58.0,161.0,50.50000048405938,HARISS,991.0,1030.0,2962.0
659,Switzerland,1.5,4.0,0.08,0.04,38.09633153492963,37.0,40.50000000447396,37.0,18.0,0.0,18.0,AWW,981.0,1090.0,2958.0
660,Switzerland,1.5,4.0,0.08,0.04,72.33923410026632,1912.0,64.50000040477043,609.0,50.0,61.0,50.0,AWW,1018.0,1063.0,3004.0
661,Switzerland,1.5,4.0,0.08,0.04,75.60154706590525,3013.0,47.50000060549158,76.0,54.0,166.0,47.50000060549158,HARISS,965.0,1078.0,2989.0
662,Switzerland,1.5,4.0,0.08,0.04,60.99115564355527,409.0,47.50000029433886,78.0,40.0,27.0,40.0,AWW,970.0,1055.0,2983.0
663,Switzerland,1.5,4.0,0.08,0.04,62.47015780569253,183.0,Inf,NaN,47.0,128.0,47.0,AWW,945.0,1082.0,2992.0
664,Switzerland,1.5,4.0,0.08,0.04,50.37758112785156,327.0,50.500000664957945,331.0,49.0,278.0,49.0,AWW,911.0,1073.0,3018.0
665,Switzerland,1.5,4.0,0.08,0.04,59.119419798411236,247.0,71.5000008891072,1476.0,41.0,14.0,41.0,AWW,1005.0,1093.0,2976.0
666,Switzerland,1.5,4.0,0.08,0.04,43.56885995307666,27.0,68.50000020538904,703.0,38.0,13.0,38.0,AWW,955.0,1055.0,2996.0
667,Switzerland,1.5,4.0,0.08,0.04,66.67568379018968,1810.0,50.50000084258341,164.0,47.0,97.0,47.0,AWW,970.0,1081.0,3011.0
668,Switzerland,1.5,4.0,0.08,0.04,64.38174677853809,1352.0,64.50000085622194,1373.0,53.0,249.0,53.0,AWW,1011.0,1004.0,2958.0
669,Switzerland,1.5,4.0,0.08,0.04,58.014136378179366,2543.0,29.500000347720636,42.0,44.0,354.0,29.500000347720636,HARISS,979.0,987.0,2989.0
670,Switzerland,1.5,4.0,0.08,0.04,65.30233792989777,328.0,61.500000139212965,205.0,48.0,30.0,48.0,AWW,980.0,1077.0,2990.0
671,Switzerland,1.5,4.0,0.08,0.04,47.85375748971523,136.0,47.5000009903347,126.0,29.0,7.0,29.0,AWW,1008.0,1065.0,3074.0
672,Switzerland,1.5,4.0,0.08,0.04,81.36246069782979,3987.0,36.50000046383026,24.0,38.0,27.0,36.50000046383026,HARISS,1047.0,987.0,2917.0
673,Switzerland,1.5,4.0,0.08,0.04,78.0066282267531,625.0,82.50000054089696,1264.0,49.0,22.0,49.0,AWW,997.0,1043.0,2876.0
674,Switzerland,1.5,4.0,0.08,0.04,47.43123447731879,948.0,50.50000001021107,1494.0,54.0,2375.0,47.43123447731879,ICU,956.0,1068.0,3057.0
675,Switzerland,1.5,4.0,0.08,0.04,18.226086655231192,8.0,Inf,NaN,43.0,12.0,18.226086655231192,ICU,944.0,1075.0,2969.0
676,Switzerland,1.5,4.0,0.08,0.04,52.79153683048451,84.0,68.50000053219733,550.0,53.0,85.0,52.79153683048451,ICU,915.0,1100.0,3010.0
677,Switzerland,1.5,4.0,0.08,0.04,63.94509002065998,2028.0,40.50000089220052,97.0,52.0,432.0,40.50000089220052,HARISS,902.0,1029.0,3002.0
678,Switzerland,1.5,4.0,0.08,0.04,74.79689723425909,1159.0,78.50000021458085,2095.0,51.0,73.0,51.0,AWW,972.0,1056.0,2914.0
679,Switzerland,1.5,4.0,0.08,0.04,65.56470863265353,1441.0,64.50000041453463,1269.0,40.0,17.0,40.0,AWW,959.0,1071.0,2955.0
680,Switzerland,1.5,4.0,0.08,0.04,59.7024514844756,34.0,82.50000087374671,1049.0,52.0,10.0,52.0,AWW,999.0,1033.0,3024.0
681,Switzerland,1.5,4.0,0.08,0.04,53.979413999872804,2325.0,40.50000022316831,294.0,54.0,2333.0,40.50000022316831,HARISS,956.0,976.0,3046.0
682,Switzerland,1.5,4.0,0.08,0.04,72.39613849999385,1942.0,68.50000084439911,1053.0,48.0,63.0,48.0,AWW,980.0,1067.0,3069.0
683,Switzerland,1.5,4.0,0.08,0.04,68.76736784334682,3030.0,64.50000083537715,1665.0,57.0,594.0,57.0,AWW,1027.0,1016.0,3071.0
684,Switzerland,1.5,4.0,0.08,0.04,71.13970457108069,4756.0,54.500000626639554,394.0,45.0,82.0,45.0,AWW,970.0,999.0,3050.0
685,Switzerland,1.5,4.0,0.08,0.04,34.49946145807493,25.0,Inf,NaN,54.0,25.0,34.49946145807493,ICU,993.0,1055.0,3025.0
686,Switzerland,1.5,4.0,0.08,0.04,47.739970410685466,450.0,54.5000008309557,1156.0,45.0,306.0,45.0,AWW,945.0,1014.0,3091.0
687,Switzerland,1.5,4.0,0.08,0.04,65.71937042535464,1740.0,57.500000107137794,499.0,64.0,1400.0,57.500000107137794,HARISS,951.0,1062.0,2940.0
688,Switzerland,1.5,4.0,0.08,0.04,56.51253287133192,328.0,64.5000008307686,1005.0,34.0,26.0,34.0,AWW,998.0,1018.0,2993.0
689,Switzerland,1.5,4.0,0.08,0.04,68.83830444001434,1073.0,71.50000010751394,1546.0,47.0,107.0,47.0,AWW,960.0,1061.0,2975.0
690,Switzerland,1.5,4.0,0.08,0.04,90.43048741310938,1656.0,82.50000030024634,710.0,44.0,45.0,44.0,AWW,991.0,1065.0,3053.0
691,Switzerland,1.5,4.0,0.08,0.04,80.52618359157556,444.0,Inf,NaN,53.0,47.0,53.0,AWW,954.0,1028.0,3019.0
692,Switzerland,1.5,4.0,0.08,0.04,25.47280905121827,2.0,Inf,NaN,53.0,3.0,25.47280905121827,ICU,884.0,1042.0,2967.0
693,Switzerland,1.5,4.0,0.08,0.04,43.18755053495034,23.0,50.50000088407208,54.0,48.0,41.0,43.18755053495034,ICU,981.0,1102.0,3028.0
694,Switzerland,1.5,4.0,0.08,0.04,47.41385637562304,96.0,64.50000048625603,944.0,49.0,113.0,47.41385637562304,ICU,914.0,1065.0,3055.0
695,Switzerland,1.5,4.0,0.08,0.04,54.90967987899222,550.0,61.500000367826736,1436.0,50.0,280.0,50.0,AWW,965.0,1020.0,3043.0
696,Switzerland,1.5,4.0,0.08,0.04,48.92785632379275,1005.0,50.50000088832138,1266.0,49.0,1019.0,48.92785632379275,ICU,996.0,1024.0,2962.0
697,Switzerland,1.5,4.0,0.08,0.04,69.37114114943114,1961.0,61.50000048183501,585.0,57.0,312.0,57.0,AWW,954.0,1033.0,2993.0
698,Switzerland,1.5,4.0,0.08,0.04,59.559489439400735,1082.0,61.50000096205884,1466.0,46.0,139.0,46.0,AWW,933.0,1105.0,2920.0
699,Switzerland,1.5,4.0,0.08,0.04,44.07612068258052,1332.0,43.50000075500045,1216.0,58.0,10959.0,43.50000075500045,HARISS,962.0,1071.0,2987.0
700,Switzerland,1.5,4.0,0.08,0.04,13.95023064433699,12.0,Inf,NaN,50.0,12.0,13.95023064433699,ICU,991.0,1038.0,3055.0
701,Switzerland,1.5,4.0,0.08,0.04,38.33373857993002,104.0,54.5000007650143,961.0,37.0,86.0,37.0,AWW,962.0,1158.0,2944.0
702,Switzerland,1.5,4.0,0.08,0.04,20.238462545874363,100.0,29.500000822514878,366.0,51.0,7014.0,20.238462545874363,ICU,973.0,1041.0,2895.0
703,Switzerland,1.5,4.0,0.08,0.04,55.46935199104133,135.0,68.50000002246911,819.0,47.0,53.0,47.0,AWW,911.0,1018.0,2953.0
704,Switzerland,1.5,4.0,0.08,0.04,67.14235950001775,1295.0,71.50000085984036,2438.0,48.0,87.0,48.0,AWW,975.0,1068.0,3002.0
705,Switzerland,1.5,4.0,0.08,0.04,78.23513649193282,3814.0,50.50000055869873,59.0,53.0,89.0,50.50000055869873,HARISS,988.0,1052.0,2977.0
706,Switzerland,1.5,4.0,0.08,0.04,52.048073370807714,289.0,57.50000054893899,594.0,59.0,711.0,52.048073370807714,ICU,948.0,1078.0,3049.0
707,Switzerland,1.5,4.0,0.08,0.04,52.07026903674564,808.0,50.500000556731734,609.0,40.0,134.0,40.0,AWW,913.0,1084.0,3001.0
708,Switzerland,1.5,4.0,0.08,0.04,45.21723159299402,23.0,82.5000007494631,2111.0,58.0,69.0,45.21723159299402,ICU,1001.0,1064.0,2979.0
709,Switzerland,1.5,4.0,0.08,0.04,63.744375184546406,1122.0,57.500000297750134,423.0,58.0,475.0,57.500000297750134,HARISS,953.0,1052.0,2884.0
710,Switzerland,1.5,4.0,0.08,0.04,32.7697862170546,94.0,Inf,NaN,57.0,108.0,32.7697862170546,ICU,980.0,1023.0,2909.0
711,Switzerland,1.5,4.0,0.08,0.04,14.442243372491818,21.0,Inf,NaN,49.0,32.0,14.442243372491818,ICU,958.0,1037.0,2929.0
712,Switzerland,1.5,4.0,0.08,0.04,50.545252651743844,307.0,50.50000097702162,306.0,55.0,566.0,50.50000097702162,HARISS,969.0,1100.0,2896.0
713,Switzerland,1.5,4.0,0.08,0.04,35.60166069121632,50.0,57.500000282133215,1267.0,39.0,79.0,35.60166069121632,ICU,1018.0,1035.0,3037.0
714,Switzerland,1.5,4.0,0.08,0.04,36.25136161286563,2.0,Inf,NaN,57.0,4.0,36.25136161286563,ICU,977.0,1014.0,2953.0
715,Switzerland,1.5,4.0,0.08,0.04,61.56929804527406,1252.0,54.500000013159635,455.0,37.0,17.0,37.0,AWW,901.0,1131.0,2934.0
716,Switzerland,1.5,4.0,0.08,0.04,69.47803387371953,2108.0,36.50000015706834,14.0,16.0,0.0,16.0,AWW,949.0,1071.0,2976.0
717,Switzerland,1.5,4.0,0.08,0.04,60.20334299889886,522.0,68.50000020091483,1899.0,54.0,200.0,54.0,AWW,971.0,1052.0,3031.0
718,Switzerland,1.5,4.0,0.08,0.04,52.21049293053161,1327.0,54.500000626219936,1887.0,45.0,471.0,45.0,AWW,935.0,1133.0,3064.0
719,Switzerland,1.5,4.0,0.08,0.04,74.14134058445184,1824.0,68.50000066793552,813.0,28.0,9.0,28.0,AWW,1026.0,1037.0,3063.0
720,Switzerland,1.5,4.0,0.08,0.04,24.861434242738554,0.0,Inf,NaN,52.0,0.0,24.861434242738554,ICU,946.0,1089.0,3001.0
721,Switzerland,1.5,4.0,0.08,0.04,47.93925975303621,440.0,57.50000050526761,2018.0,17.0,0.0,17.0,AWW,954.0,1121.0,2993.0
722,Switzerland,1.5,4.0,0.08,0.04,46.40434807480888,72.0,68.50000096523942,989.0,50.0,102.0,46.40434807480888,ICU,965.0,1049.0,2991.0
723,Switzerland,1.5,4.0,0.08,0.04,65.61516863042755,493.0,75.50000096420978,1638.0,44.0,93.0,44.0,AWW,936.0,1053.0,2969.0
724,Switzerland,1.5,4.0,0.08,0.04,63.00622093530587,797.0,64.50000083337508,1013.0,53.0,267.0,53.0,AWW,951.0,1046.0,2936.0
725,Switzerland,1.5,4.0,0.08,0.04,68.9304555934657,1219.0,71.50000083473236,1804.0,46.0,46.0,46.0,AWW,963.0,999.0,2952.0
726,Switzerland,1.5,4.0,0.08,0.04,49.36963388058879,130.0,12.50000088664283,61.0,53.0,181.0,12.50000088664283,HARISS,930.0,1061.0,3006.0
727,Switzerland,1.5,4.0,0.08,0.04,40.207439274341944,10.0,Inf,NaN,57.0,10.0,40.207439274341944,ICU,946.0,1033.0,3059.0
728,Switzerland,1.5,4.0,0.08,0.04,77.38758643296099,1990.0,68.50000015074905,589.0,50.0,49.0,50.0,AWW,999.0,1060.0,2893.0
729,Switzerland,1.5,4.0,0.08,0.04,48.1262964103122,112.0,57.50000067846373,519.0,56.0,416.0,48.1262964103122,ICU,967.0,1059.0,2937.0
730,Switzerland,1.5,4.0,0.08,0.04,74.76197958574498,674.0,85.50000080934282,3644.0,59.0,55.0,59.0,AWW,980.0,1016.0,2999.0
731,Switzerland,1.5,4.0,0.08,0.04,71.68047957432337,2114.0,64.50000088523244,722.0,40.0,30.0,40.0,AWW,983.0,1032.0,2970.0
732,Switzerland,1.5,4.0,0.08,0.04,58.585443257771345,292.0,68.5000007744162,1150.0,48.0,78.0,48.0,AWW,976.0,1017.0,3105.0
733,Switzerland,1.5,4.0,0.08,0.04,56.69404273548993,1066.0,50.5000003960182,442.0,59.0,1554.0,50.5000003960182,HARISS,983.0,999.0,3063.0
734,Switzerland,1.5,4.0,0.08,0.04,65.2861075421335,234.0,78.50000066393402,1753.0,46.0,26.0,46.0,AWW,936.0,1098.0,3044.0
735,Switzerland,1.5,4.0,0.08,0.04,55.07812495921435,442.0,57.500000106889516,649.0,61.0,1177.0,55.07812495921435,ICU,955.0,1060.0,2989.0
736,Switzerland,1.5,4.0,0.08,0.04,60.119177187455485,153.0,68.50000034704269,497.0,52.0,53.0,52.0,AWW,972.0,1024.0,2998.0
737,Switzerland,1.5,4.0,0.08,0.04,57.128873213949795,750.0,57.50000015089712,789.0,51.0,304.0,51.0,AWW,1021.0,1047.0,3014.0
738,Switzerland,1.5,4.0,0.08,0.04,60.90338099716353,336.0,71.50000074591169,1714.0,54.0,100.0,54.0,AWW,964.0,1139.0,3028.0
739,Switzerland,1.5,4.0,0.08,0.04,32.77464087007995,7.0,36.50000053831667,7.0,60.0,7.0,32.77464087007995,ICU,953.0,1039.0,3047.0
740,Switzerland,1.5,4.0,0.08,0.04,80.27806303256715,2029.0,78.5000008768035,1523.0,38.0,1.0,38.0,AWW,991.0,1041.0,2930.0
741,Switzerland,1.5,4.0,0.08,0.04,68.13636207173286,650.0,68.50000036779417,668.0,37.0,28.0,37.0,AWW,963.0,1053.0,2946.0
742,Switzerland,1.5,4.0,0.08,0.04,63.04420755055583,551.0,61.50000085982652,465.0,50.0,133.0,50.0,AWW,943.0,1103.0,3044.0
743,Switzerland,1.5,4.0,0.08,0.04,61.62032487601674,1383.0,54.50000061180001,484.0,63.0,1638.0,54.50000061180001,HARISS,944.0,1088.0,2966.0
