sample_id,times,detectable_imports,transmission_imports,local_cases,arrival_time,aww_detection_time,icu_detection_time
41,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 2, 1, 1, 1, 1, 0, 0, 5, 0, 2, 3, 0, 4, 5, 7, 7, 5, 13, 18, 17, 19, 21, 23, 24, 34, 41, 56, 48, 65, 77, 94, 110, 134, 153, 190, 209]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 3, 3, 1, 0, 1, 6, 2, 2, 2, 1, 4, 6, 8, 7, 9, 10, 10, 11, 13, 14, 29, 37, 29, 34, 55, 47, 64, 74, 86, 99, 117, 156, 178, 225, 259, 298]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 4, 4, 6, 12, 17, 23, 26, 30, 40, 47, 58, 77, 94, 104, 126, 146, 181, 219, 263, 337, 406, 491, 561, 679, 806, 986, 1179, 1400]",19.0,44.0,35.16799862913053
42,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 2, 1, 5, 4, 3, 1, 3, 8, 7, 4, 11, 11, 14, 5, 17, 30, 29, 33, 36, 56, 48, 64, 71, 89, 95, 105, 151, 149, 196, 215]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 1, 1, 2, 1, 1, 2, 2, 2, 3, 2, 1, 5, 4, 3, 11, 10, 9, 10, 14, 18, 28, 21, 28, 37, 48, 57, 63, 72, 106, 111, 118, 175, 216, 228, 245, 300]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 4, 4, 4, 4, 6, 7, 10, 14, 15, 15, 17, 19, 21, 28, 33, 34, 34, 39, 46, 57, 65, 71, 72, 79, 92, 111, 126, 136, 143, 151, 180, 208, 243, 265, 288, 331, 393, 439, 514, 575, 644, 733, 848, 997, 1171, 1330, 1543, 1803]",7.0,44.0,67.64887516346884
43,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 2, 0, 0, 2, 2, 2, 2, 1, 1, 5, 6, 5, 7, 5, 10, 16, 14, 21, 24, 21, 22, 34, 37, 46, 37, 66, 88, 84, 98, 129, 138, 157, 201]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 1, 2, 0, 0, 2, 1, 4, 1, 1, 1, 3, 1, 3, 5, 5, 3, 8, 11, 12, 13, 7, 16, 18, 21, 30, 50, 37, 58, 61, 86, 105, 122, 140, 146, 196, 215, 236, 276]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 4, 4, 7, 11, 13, 14, 15, 16, 22, 34, 40, 42, 47, 51, 56, 76, 93, 104, 110, 115, 135, 156, 191, 218, 240, 277, 319, 377, 448, 528, 616, 719, 837, 987, 1195, 1462]",7.0,43.0,63.57326554325952
44,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 2, 1, 1, 4, 2, 3, 4, 1, 1, 2, 8, 4, 4, 11, 9, 5, 19, 18, 25, 27, 23, 32, 36, 43, 60, 55, 66, 90, 86, 128, 150, 182, 233]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 3, 2, 1, 1, 4, 5, 1, 0, 2, 8, 3, 7, 5, 9, 15, 11, 26, 22, 19, 26, 28, 35, 39, 41, 53, 65, 95, 118, 120, 144, 175, 214, 252, 292]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 3, 7, 7, 8, 8, 9, 9, 10, 10, 11, 11, 12, 12, 13, 13, 15, 22, 23, 28, 33, 40, 43, 55, 62, 71, 87, 103, 118, 145, 174, 201, 241, 274, 325, 410, 489, 581, 666, 792, 933, 1119, 1356]",10.0,44.0,69.48780220680902
45,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 3, 3, 6, 1, 2, 4, 6, 5, 10, 8, 10, 20, 20, 19, 27, 28, 28, 56, 51, 64, 57, 79, 91, 105, 128, 152, 150, 213]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 2, 0, 2, 8, 4, 3, 8, 6, 10, 7, 9, 8, 18, 17, 16, 16, 18, 46, 26, 49, 48, 95, 56, 86, 100, 138, 156, 173, 213, 247, 311]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 4, 4, 6, 9, 11, 17, 20, 23, 34, 42, 60, 75, 90, 101, 135, 162, 211, 255, 290, 325, 392, 470, 543, 679, 813, 956, 1124, 1362]",12.0,45.0,51.74947999160472
46,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 2, 1, 2, 2, 1, 6, 4, 1, 7, 9, 10, 4, 13, 9, 9, 16, 19, 24, 20, 27, 42, 43, 45, 64, 70, 74, 93, 112, 138, 176, 182, 205]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 0, 1, 2, 1, 2, 5, 6, 2, 4, 3, 6, 1, 4, 9, 6, 15, 22, 15, 17, 21, 31, 36, 36, 43, 67, 46, 83, 69, 98, 128, 177, 156, 200, 235, 333]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 3, 3, 3, 4, 5, 6, 6, 6, 7, 9, 16, 16, 16, 17, 21, 28, 39, 47, 50, 55, 68, 85, 99, 116, 127, 142, 169, 220, 264, 302, 355, 422, 502, 581, 697, 831, 975, 1145, 1372, 1610]",6.0,35.0,64.18499483449368
47,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 4, 0, 2, 1, 2, 5, 3, 4, 4, 5, 9, 10, 6, 9, 8, 11, 10, 21, 19, 28, 23, 28, 36, 41, 53, 64, 70, 83, 103, 141, 159, 189, 215]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 2, 3, 3, 1, 2, 4, 3, 5, 3, 6, 4, 6, 8, 9, 17, 13, 11, 22, 20, 23, 32, 40, 38, 37, 53, 60, 66, 85, 130, 124, 160, 176, 205, 262, 278]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 4, 5, 7, 13, 19, 25, 30, 40, 50, 62, 73, 88, 106, 126, 150, 171, 203, 231, 282, 331, 376, 438, 523, 609, 687, 828, 950, 1103, 1277, 1457, 1709]",20.0,41.0,52.14429812224292
48,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 2, 0, 2, 1, 5, 5, 3, 1, 4, 6, 11, 10, 16, 10, 22, 25, 33, 35, 31, 41, 33, 60, 62, 74, 102, 104, 96, 163, 197, 195]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 1, 0, 1, 2, 1, 2, 2, 3, 4, 8, 7, 5, 10, 5, 13, 7, 14, 19, 14, 32, 40, 26, 36, 57, 48, 69, 86, 108, 115, 148, 184, 229, 243, 283]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 3, 3, 3, 4, 5, 7, 7, 7, 9, 12, 14, 14, 16, 16, 18, 21, 27, 31, 33, 36, 37, 41, 51, 60, 68, 79, 88, 103, 128, 152, 180, 212, 247, 287, 334, 391, 467, 556, 638, 748, 877, 1039, 1231, 1472]",8.0,38.0,30.01430038731672
49,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 1, 2, 3, 1, 1, 1, 3, 2, 2, 1, 4, 5, 6, 2, 5, 12, 13, 14, 19, 21, 30, 40, 51, 43, 52, 59, 72, 89, 111, 142, 164, 181, 227]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 2, 1, 1, 1, 1, 1, 1, 1, 4, 3, 2, 7, 2, 6, 6, 2, 12, 10, 14, 14, 9, 24, 23, 32, 31, 51, 61, 58, 74, 95, 122, 130, 157, 175, 199, 274, 291]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 3, 4, 4, 4, 4, 4, 5, 6, 7, 7, 8, 8, 8, 8, 8, 9, 10, 10, 10, 12, 12, 14, 16, 19, 23, 31, 35, 40, 46, 56, 64, 77, 87, 108, 129, 163, 192, 220, 253, 304, 379, 472, 566, 664, 784, 941, 1165, 1392]",3.0,34.0,18.70864370770865
50,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 4, 4, 6, 3, 7, 8, 7, 11, 12, 13, 13, 18, 24, 22, 28, 31, 42, 37, 42, 70, 76, 97, 98, 120, 153, 192, 227]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 2, 3, 1, 4, 2, 3, 2, 3, 2, 9, 6, 6, 12, 10, 9, 11, 20, 18, 21, 29, 37, 35, 39, 60, 74, 65, 82, 101, 116, 140, 202, 215, 283, 289]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 2, 7, 9, 10, 11, 14, 16, 21, 30, 37, 48, 59, 67, 83, 109, 134, 153, 191, 216, 266, 317, 397, 471, 564, 691, 838, 1008, 1198, 1411]",14.0,47.0,23.037866296834544
51,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 2, 3, 0, 4, 2, 2, 8, 5, 7, 5, 11, 8, 10, 12, 17, 23, 33, 38, 48, 47, 51, 63, 76, 92, 105, 120, 145, 183, 192]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 0, 2, 1, 1, 0, 2, 2, 0, 1, 2, 3, 2, 3, 5, 6, 8, 4, 8, 11, 5, 14, 4, 14, 19, 25, 26, 38, 40, 68, 59, 75, 89, 123, 144, 139, 144, 208, 254, 283]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 3, 4, 6, 7, 12, 15, 17, 20, 23, 26, 34, 46, 55, 63, 79, 88, 107, 125, 139, 157, 193, 237, 266, 307, 365, 432, 497, 590, 703, 840, 1000, 1157, 1401]",15.0,28.0,60.709625789629705
52,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 1, 1, 0, 3, 1, 2, 4, 2, 7, 3, 5, 5, 7, 9, 19, 22, 18, 22, 28, 47, 37, 41, 66, 57, 85, 120, 141, 127, 139, 178, 213]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 1, 1, 3, 5, 0, 2, 5, 9, 1, 10, 3, 11, 9, 16, 19, 14, 31, 33, 31, 46, 49, 49, 72, 72, 87, 91, 119, 160, 168, 240, 245, 294]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 2, 2, 3, 3, 6, 8, 8, 8, 8, 11, 20, 31, 35, 35, 38, 53, 72, 92, 103, 109, 122, 146, 201, 245, 295, 348, 399, 507, 620, 754, 898, 1046, 1223, 1447]",16.0,49.0,60.85187282796354
53,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1, 1, 1, 1, 2, 3, 3, 4, 8, 8, 5, 8, 6, 5, 14, 17, 17, 21, 27, 36, 46, 38, 48, 54, 78, 95, 116, 121, 186, 162, 226]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 1, 0, 3, 2, 2, 4, 0, 2, 5, 3, 7, 6, 7, 9, 6, 12, 9, 19, 20, 19, 32, 31, 29, 40, 47, 67, 67, 98, 117, 127, 159, 172, 213, 252, 310]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 4, 4, 4, 4, 6, 7, 8, 9, 10, 15, 22, 24, 28, 33, 36, 42, 56, 67, 86, 104, 123, 144, 174, 213, 255, 307, 373, 454, 541, 642, 758, 889, 1092, 1333]",10.0,41.0,42.43112321873162
54,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 2, 0, 1, 5, 3, 2, 4, 4, 7, 6, 7, 14, 9, 12, 7, 17, 22, 16, 29, 35, 37, 52, 61, 64, 79, 97, 111, 137, 153, 181, 204]","[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 2, 2, 2, 1, 0, 2, 1, 4, 4, 4, 5, 5, 6, 8, 7, 9, 10, 16, 24, 19, 34, 35, 35, 43, 49, 57, 68, 104, 113, 137, 161, 175, 195, 248, 291]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 4, 4, 5, 7, 7, 10, 13, 13, 14, 16, 16, 21, 24, 30, 33, 37, 41, 47, 54, 61, 64, 71, 82, 92, 105, 121, 136, 156, 184, 205, 234, 267, 324, 379, 444, 533, 613, 722, 856, 1012, 1173, 1380, 1637]",3.0,39.0,48.23143932954255
55,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 2, 1, 1, 3, 4, 3, 5, 3, 7, 11, 7, 5, 10, 6, 9, 14, 13, 29, 29, 33, 33, 40, 49, 71, 87, 87, 104, 131, 163, 194, 209]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 2, 1, 1, 1, 2, 0, 0, 3, 4, 1, 7, 6, 4, 9, 5, 9, 15, 16, 13, 21, 22, 31, 38, 35, 49, 54, 72, 66, 86, 93, 138, 138, 169, 218, 244, 313]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 3, 3, 3, 3, 5, 6, 7, 9, 9, 10, 12, 16, 17, 18, 23, 26, 34, 46, 59, 67, 75, 94, 118, 161, 191, 225, 253, 296, 370, 450, 556, 662, 779, 920, 1113, 1351]",16.0,32.0,63.577388997141156
